STATISTIKKAAR	ARBEIDSFYLKE	ALDERSGRUPPE	YRKE_2	antall
2016	01	ald15_24	00	105
2016	01	ald15_24	01	33
2016	01	ald15_24	02	38
2016	01	ald15_24	03	506
2016	01	ald15_24	11	17
2016	01	ald15_24	12	11
2016	01	ald15_24	13	8
2016	01	ald15_24	14	46
2016	01	ald15_24	21	31
2016	01	ald15_24	22	239
2016	01	ald15_24	23	241
2016	01	ald15_24	24	37
2016	01	ald15_24	25	21
2016	01	ald15_24	26	63
2016	01	ald15_24	31	83
2016	01	ald15_24	32	114
2016	01	ald15_24	33	294
2016	01	ald15_24	34	295
2016	01	ald15_24	35	59
2016	01	ald15_24	41	275
2016	01	ald15_24	42	214
2016	01	ald15_24	43	282
2016	01	ald15_24	44	43
2016	01	ald15_24	51	659
2016	01	ald15_24	52	3700
2016	01	ald15_24	53	2325
2016	01	ald15_24	54	99
2016	01	ald15_24	61	166
2016	01	ald15_24	62	6
2016	01	ald15_24	71	723
2016	01	ald15_24	72	523
2016	01	ald15_24	73	22
2016	01	ald15_24	74	477
2016	01	ald15_24	75	41
2016	01	ald15_24	81	553
2016	01	ald15_24	82	25
2016	01	ald15_24	83	226
2016	01	ald15_24	91	419
2016	01	ald15_24	92	60
2016	01	ald15_24	93	458
2016	01	ald15_24	94	363
2016	01	ald15_24	96	105
2016	01	ald25_54	00	262
2016	01	ald25_54	01	394
2016	01	ald25_54	02	6
2016	01	ald25_54	03	35
2016	01	ald25_54	11	1154
2016	01	ald25_54	12	1163
2016	01	ald25_54	13	2308
2016	01	ald25_54	14	1263
2016	01	ald25_54	21	1370
2016	01	ald25_54	22	5042
2016	01	ald25_54	23	5908
2016	01	ald25_54	24	2378
2016	01	ald25_54	25	794
2016	01	ald25_54	26	1412
2016	01	ald25_54	31	2612
2016	01	ald25_54	32	1230
2016	01	ald25_54	33	4843
2016	01	ald25_54	34	995
2016	01	ald25_54	35	459
2016	01	ald25_54	41	1963
2016	01	ald25_54	42	726
2016	01	ald25_54	43	2028
2016	01	ald25_54	44	167
2016	01	ald25_54	51	1900
2016	01	ald25_54	52	4623
2016	01	ald25_54	53	8857
2016	01	ald25_54	54	692
2016	01	ald25_54	61	342
2016	01	ald25_54	62	22
2016	01	ald25_54	71	3591
2016	01	ald25_54	72	2143
2016	01	ald25_54	73	204
2016	01	ald25_54	74	1046
2016	01	ald25_54	75	314
