STATISTIKKAAR	BOSTEDSFYLKE	ALDERSGRUPPE	YRKE_1	ANTALL
2016	01	ald15_24	0	698
2016	01	ald15_24	1	96
2016	01	ald15_24	2	805
2016	01	ald15_24	3	1051
2016	01	ald15_24	4	1078
2016	01	ald15_24	5	7707
2016	01	ald15_24	6	179
2016	01	ald15_24	7	1938
2016	01	ald15_24	8	835
2016	01	ald15_24	9	1628
2016	01	ald25_54	0	747
2016	01	ald25_54	1	7020
2016	01	ald25_54	2	19215
2016	01	ald25_54	3	12562
2016	01	ald25_54	4	6557
2016	01	ald25_54	5	17628
2016	01	ald25_54	6	388
2016	01	ald25_54	7	8068
2016	01	ald25_54	8	6674
2016	01	ald25_54	9	3986
2016	01	ald55_66	0	222
2016	01	ald55_66	1	2749
2016	01	ald55_66	2	5113
2016	01	ald55_66	3	3572
2016	01	ald55_66	4	2139
2016	01	ald55_66	5	4609
2016	01	ald55_66	6	96
2016	01	ald55_66	7	1634
2016	01	ald55_66	8	2105
2016	01	ald55_66	9	1062
2016	01	ald67_74	0	122
2016	01	ald67_74	1	261
2016	01	ald67_74	2	430
2016	01	ald67_74	3	304
2016	01	ald67_74	4	270
2016	01	ald67_74	5	664
2016	01	ald67_74	6	37
2016	01	ald67_74	7	110
2016	01	ald67_74	8	221
2016	01	ald67_74	9	161
2016	02	ald15_24	0	1773
2016	02	ald15_24	1	203
2016	02	ald15_24	2	1751
2016	02	ald15_24	3	2585
2016	02	ald15_24	4	2628
2016	02	ald15_24	5	16874
2016	02	ald15_24	6	245
2016	02	ald15_24	7	3393
2016	02	ald15_24	8	724
2016	02	ald15_24	9	2651
2016	02	ald25_54	0	2182
2016	02	ald25_54	1	23572
2016	02	ald25_54	2	56243
2016	02	ald25_54	3	35802
2016	02	ald25_54	4	17156
2016	02	ald25_54	5	31979
2016	02	ald25_54	6	509
2016	02	ald25_54	7	13651
2016	02	ald25_54	8	6853
2016	02	ald25_54	9	7722
2016	02	ald55_66	0	387
2016	02	ald55_66	1	8329
2016	02	ald55_66	2	15460
2016	02	ald55_66	3	9213
2016	02	ald55_66	4	4860
2016	02	ald55_66	5	7667
2016	02	ald55_66	6	122
2016	02	ald55_66	7	2329
2016	02	ald55_66	8	2146
2016	02	ald55_66	9	1347
2016	02	ald67_74	0	184
2016	02	ald67_74	1	664
2016	02	ald67_74	2	1307
2016	02	ald67_74	3	701
2016	02	ald67_74	4	500
2016	02	ald67_74	5	1069
2016	02	ald67_74	6	43
2016	02	ald67_74	7	179
2016	02	ald67_74	8	382
2016	02	ald67_74	9	218
2016	03	ald15_24	0	1282
2016	03	ald15_24	1	415
2016	03	ald15_24	2	3365
2016	03	ald15_24	3	3658
2016	03	ald15_24	4	3478
2016	03	ald15_24	5	18734
2016	03	ald15_24	6	53
2016	03	ald15_24	7	2001
2016	03	ald15_24	8	569
2016	03	ald15_24	9	2208
2016	03	ald25_54	0	2461
2016	03	ald25_54	1	23907
2016	03	ald25_54	2	92727
2016	03	ald25_54	3	42680
2016	03	ald25_54	4	17702
2016	03	ald25_54	5	39290
