STATISTIKKAAR	BOSTEDSFYLKE	ALDERSGRUPPE	YRKE_4	ANTALL
2016	01	ald15_24	0000	122
2016	01	ald15_24	0110	33
2016	01	ald15_24	0210	38
2016	01	ald15_24	0310	505
2016	01	ald15_24	1120	16
2016	01	ald15_24	1221	5
2016	01	ald15_24	1323	4
2016	01	ald15_24	1412	5
2016	01	ald15_24	1420	49
2016	01	ald15_24	2142	9
2016	01	ald15_24	2166	9
2016	01	ald15_24	2223	179
2016	01	ald15_24	2224	48
2016	01	ald15_24	2264	20
2016	01	ald15_24	2267	5
2016	01	ald15_24	2310	48
2016	01	ald15_24	2330	7
2016	01	ald15_24	2341	157
2016	01	ald15_24	2342	64
2016	01	ald15_24	2354	4
2016	01	ald15_24	2355	18
2016	01	ald15_24	2359	10
2016	01	ald15_24	2413	6
2016	01	ald15_24	2422	31
2016	01	ald15_24	2431	22
2016	01	ald15_24	2432	6
2016	01	ald15_24	2511	11
2016	01	ald15_24	2512	10
2016	01	ald15_24	2519	13
2016	01	ald15_24	2611	8
2016	01	ald15_24	2635	29
2016	01	ald15_24	2642	16
2016	01	ald15_24	2643	14
2016	01	ald15_24	2655	6
2016	01	ald15_24	2656	4
2016	01	ald15_24	3112	17
2016	01	ald15_24	3113	4
2016	01	ald15_24	3114	16
2016	01	ald15_24	3115	4
2016	01	ald15_24	3118	5
2016	01	ald15_24	3119	26
2016	01	ald15_24	3123	4
2016	01	ald15_24	3131	4
2016	01	ald15_24	3141	9
2016	01	ald15_24	3211	8
2016	01	ald15_24	3212	13
2016	01	ald15_24	3213	9
2016	01	ald15_24	3240	16
2016	01	ald15_24	3256	14
2016	01	ald15_24	3258	49
2016	01	ald15_24	3311	8
2016	01	ald15_24	3312	25
2016	01	ald15_24	3313	8
2016	01	ald15_24	3321	14
2016	01	ald15_24	3322	158
2016	01	ald15_24	3331	6
2016	01	ald15_24	3333	100
2016	01	ald15_24	3334	13
2016	01	ald15_24	3343	15
2016	01	ald15_24	3351	18
2016	01	ald15_24	3353	16
2016	01	ald15_24	3355	29
2016	01	ald15_24	3359	7
2016	01	ald15_24	3412	24
2016	01	ald15_24	3413	9
2016	01	ald15_24	3421	53
2016	01	ald15_24	3422	120
2016	01	ald15_24	3423	102
2016	01	ald15_24	3431	6
2016	01	ald15_24	3432	5
2016	01	ald15_24	3439	4
2016	01	ald15_24	3511	43
2016	01	ald15_24	3512	30
2016	01	ald15_24	3521	7
2016	01	ald15_24	4110	354
2016	01	ald15_24	4222	56
2016	01	ald15_24	4223	6
2016	01	ald15_24	4224	81
2016	01	ald15_24	4226	106
2016	01	ald15_24	4227	7
2016	01	ald15_24	4311	38
2016	01	ald15_24	4321	330
2016	01	ald15_24	4322	11
2016	01	ald15_24	4323	34
2016	01	ald15_24	4412	39
2016	01	ald15_24	5112	5
2016	01	ald15_24	5120	163
2016	01	ald15_24	5131	326
2016	01	ald15_24	5132	53
2016	01	ald15_24	5141	146
2016	01	ald15_24	5142	19
2016	01	ald15_24	5153	97
2016	01	ald15_24	5164	8
2016	01	ald15_24	5169	7
2016	01	ald15_24	5222	15
2016	01	ald15_24	5223	3536
2016	01	ald15_24	5244	133
2016	01	ald15_24	5245	97
2016	01	ald15_24	5246	381
2016	01	ald15_24	5249	43
2016	01	ald15_24	5311	670
2016	01	ald15_24	5312	79
2016	01	ald15_24	5321	611
2016	01	ald15_24	5322	76
2016	01	ald15_24	5329	1043
2016	01	ald15_24	5413	46
2016	01	ald15_24	5414	97
2016	01	ald15_24	5419	34
2016	01	ald15_24	6111	11
2016	01	ald15_24	6113	44
2016	01	ald15_24	6121	44
2016	01	ald15_24	6122	13
2016	01	ald15_24	6130	60
2016	01	ald15_24	6210	5
2016	01	ald15_24	7112	25
2016	01	ald15_24	7113	4
2016	01	ald15_24	7114	61
2016	01	ald15_24	7115	388
2016	01	ald15_24	7119	10
2016	01	ald15_24	7121	5
