STATISTIKKAAR	ARBEIDSFYLKE	ALDERSGRUPPE	YRKE_1	antall
2016	01	ald15_24	0	682
2016	01	ald15_24	1	82
2016	01	ald15_24	2	632
2016	01	ald15_24	3	845
2016	01	ald15_24	4	814
2016	01	ald15_24	5	6783
2016	01	ald15_24	6	172
2016	01	ald15_24	7	1786
2016	01	ald15_24	8	804
2016	01	ald15_24	9	1406
2016	01	ald25_54	0	697
2016	01	ald25_54	1	5888
2016	01	ald25_54	2	16904
2016	01	ald25_54	3	10139
2016	01	ald25_54	4	4884
2016	01	ald25_54	5	16072
2016	01	ald25_54	6	364
2016	01	ald25_54	7	7298
2016	01	ald25_54	8	5992
2016	01	ald25_54	9	3568
2016	01	ald55_66	0	197
2016	01	ald55_66	1	2304
2016	01	ald55_66	2	4262
2016	01	ald55_66	3	2790
2016	01	ald55_66	4	1784
2016	01	ald55_66	5	4295
2016	01	ald55_66	6	88
2016	01	ald55_66	7	1435
2016	01	ald55_66	8	1877
2016	01	ald55_66	9	970
2016	01	ald67_74	0	114
2016	01	ald67_74	1	253
2016	01	ald67_74	2	382
2016	01	ald67_74	3	250
2016	01	ald67_74	4	229
2016	01	ald67_74	5	634
2016	01	ald67_74	6	37
2016	01	ald67_74	7	102
2016	01	ald67_74	8	208
2016	01	ald67_74	9	156
2016	02	ald15_24	0	1722
2016	02	ald15_24	1	233
2016	02	ald15_24	2	1632
2016	02	ald15_24	3	2323
2016	02	ald15_24	4	2404
2016	02	ald15_24	5	17398
2016	02	ald15_24	6	232
2016	02	ald15_24	7	3021
2016	02	ald15_24	8	701
2016	02	ald15_24	9	2576
2016	02	ald25_54	0	2060
2016	02	ald25_54	1	17966
2016	02	ald25_54	2	45003
2016	02	ald25_54	3	30514
2016	02	ald25_54	4	15542
2016	02	ald25_54	5	33997
2016	02	ald25_54	6	550
2016	02	ald25_54	7	11662
2016	02	ald25_54	8	6625
2016	02	ald25_54	9	7811
2016	02	ald55_66	0	300
2016	02	ald55_66	1	6232
2016	02	ald55_66	2	11263
2016	02	ald55_66	3	7237
2016	02	ald55_66	4	4055
2016	02	ald55_66	5	7645
2016	02	ald55_66	6	130
2016	02	ald55_66	7	1929
2016	02	ald55_66	8	2081
2016	02	ald55_66	9	1350
2016	02	ald67_74	0	103
2016	02	ald67_74	1	550
2016	02	ald67_74	2	882
2016	02	ald67_74	3	561
2016	02	ald67_74	4	439
2016	02	ald67_74	5	1088
2016	02	ald67_74	6	41
2016	02	ald67_74	7	145
2016	02	ald67_74	8	332
2016	02	ald67_74	9	206
2016	03	ald15_24	0	1511
2016	03	ald15_24	1	474
2016	03	ald15_24	2	4402
2016	03	ald15_24	3	5010
2016	03	ald15_24	4	4784
2016	03	ald15_24	5	22230
2016	03	ald15_24	6	44
2016	03	ald15_24	7	3223
2016	03	ald15_24	8	775
2016	03	ald15_24	9	2615
2016	03	ald25_54	0	2832
2016	03	ald25_54	1	34310
2016	03	ald25_54	2	113759
2016	03	ald25_54	3	60740
2016	03	ald25_54	4	23946
2016	03	ald25_54	5	44600
2016	03	ald25_54	6	229
2016	03	ald25_54	7	15492
2016	03	ald25_54	8	8136
2016	03	ald25_54	9	12428
2016	03	ald55_66	0	417
2016	03	ald55_66	1	11146
2016	03	ald55_66	2	23416
2016	03	ald55_66	3	12689
2016	03	ald55_66	4	5737
2016	03	ald55_66	5	6571
2016	03	ald55_66	6	57
2016	03	ald55_66	7	2750
2016	03	ald55_66	8	2097
2016	03	ald55_66	9	1899
2016	03	ald67_74	0	383
2016	03	ald67_74	1	930
2016	03	ald67_74	2	2177
2016	03	ald67_74	3	953
2016	03	ald67_74	4	603
2016	03	ald67_74	5	762
2016	03	ald67_74	6	5
2016	03	ald67_74	7	177
2016	03	ald67_74	8	312
2016	03	ald67_74	9	224
2016	04	ald15_24	0	518
2016	04	ald15_24	1	58
2016	04	ald15_24	2	430
2016	04	ald15_24	3	491
2016	04	ald15_24	4	467
2016	04	ald15_24	5	4977
2016	04	ald15_24	6	244
2016	04	ald15_24	7	1323
2016	04	ald15_24	8	593
2016	04	ald15_24	9	833
2016	04	ald25_54	0	1129
2016	04	ald25_54	1	4415
2016	04	ald25_54	2	12424
2016	04	ald25_54	3	6384
2016	04	ald25_54	4	2765
2016	04	ald25_54	5	11219
2016	04	ald25_54	6	485
2016	04	ald25_54	7	4664
2016	04	ald25_54	8	4164
2016	04	ald25_54	9	2562
2016	04	ald55_66	0	148
2016	04	ald55_66	1	1834
2016	04	ald55_66	2	3894
2016	04	ald55_66	3	2178
2016	04	ald55_66	4	1191
2016	04	ald55_66	5	3840
2016	04	ald55_66	6	136
2016	04	ald55_66	7	1092
2016	04	ald55_66	8	1504
2016	04	ald55_66	9	1006
2016	04	ald67_74	0	68
2016	04	ald67_74	1	184
2016	04	ald67_74	2	339
2016	04	ald67_74	3	161
2016	04	ald67_74	4	129
2016	04	ald67_74	5	561
2016	04	ald67_74	6	55
2016	04	ald67_74	7	98
2016	04	ald67_74	8	237
2016	04	ald67_74	9	186
2016	05	ald15_24	0	515
2016	05	ald15_24	1	68
2016	05	ald15_24	2	442
2016	05	ald15_24	3	499
2016	05	ald15_24	4	670
2016	05	ald15_24	5	5404
2016	05	ald15_24	6	480
2016	05	ald15_24	7	1552
2016	05	ald15_24	8	724
2016	05	ald15_24	9	900
2016	05	ald25_54	0	547
2016	05	ald25_54	1	4124
2016	05	ald25_54	2	12067
2016	05	ald25_54	3	6100
2016	05	ald25_54	4	2857
2016	05	ald25_54	5	11174
2016	05	ald25_54	6	490
2016	05	ald25_54	7	4793
2016	05	ald25_54	8	4797
2016	05	ald25_54	9	2723
2016	05	ald55_66	0	178
2016	05	ald55_66	1	1702
2016	05	ald55_66	2	3475
2016	05	ald55_66	3	2029
2016	05	ald55_66	4	1193
2016	05	ald55_66	5	3894
2016	05	ald55_66	6	147
2016	05	ald55_66	7	949
2016	05	ald55_66	8	1572
2016	05	ald55_66	9	928
2016	05	ald67_74	0	119
2016	05	ald67_74	1	151
2016	05	ald67_74	2	344
2016	05	ald67_74	3	134
2016	05	ald67_74	4	131
2016	05	ald67_74	5	578
2016	05	ald67_74	6	86
2016	05	ald67_74	7	101
2016	05	ald67_74	8	253
2016	05	ald67_74	9	143
2016	06	ald15_24	0	699
2016	06	ald15_24	1	99
2016	06	ald15_24	2	635
2016	06	ald15_24	3	855
2016	06	ald15_24	4	852
2016	06	ald15_24	5	6945
2016	06	ald15_24	6	130
2016	06	ald15_24	7	2140
2016	06	ald15_24	8	599
2016	06	ald15_24	9	1407
2016	06	ald25_54	0	706
2016	06	ald25_54	1	7379
2016	06	ald25_54	2	17867
2016	06	ald25_54	3	12660
2016	06	ald25_54	4	5281
2016	06	ald25_54	5	15245
2016	06	ald25_54	6	420
2016	06	ald25_54	7	7863
2016	06	ald25_54	8	5319
2016	06	ald25_54	9	4308
2016	06	ald55_66	0	205
2016	06	ald55_66	1	2750
2016	06	ald55_66	2	4847
2016	06	ald55_66	3	3453
2016	06	ald55_66	4	1769
2016	06	ald55_66	5	4504
2016	06	ald55_66	6	80
2016	06	ald55_66	7	1519
2016	06	ald55_66	8	1621
2016	06	ald55_66	9	1008
2016	06	ald67_74	0	68
2016	06	ald67_74	1	277
2016	06	ald67_74	2	413
2016	06	ald67_74	3	279
2016	06	ald67_74	4	260
2016	06	ald67_74	5	691
2016	06	ald67_74	6	26
2016	06	ald67_74	7	125
2016	06	ald67_74	8	251
2016	06	ald67_74	9	152
2016	07	ald15_24	0	577
2016	07	ald15_24	1	72
2016	07	ald15_24	2	500
2016	07	ald15_24	3	715
2016	07	ald15_24	4	736
2016	07	ald15_24	5	6302
2016	07	ald15_24	6	141
2016	07	ald15_24	7	1463
2016	07	ald15_24	8	612
2016	07	ald15_24	9	1357
2016	07	ald25_54	0	508
2016	07	ald25_54	1	5706
2016	07	ald25_54	2	15464
2016	07	ald25_54	3	10062
2016	07	ald25_54	4	4442
2016	07	ald25_54	5	13952
2016	07	ald25_54	6	375
2016	07	ald25_54	7	6073
2016	07	ald25_54	8	4239
2016	07	ald25_54	9	3569
2016	07	ald55_66	0	128
2016	07	ald55_66	1	2374
2016	07	ald55_66	2	4491
2016	07	ald55_66	3	2787
2016	07	ald55_66	4	1640
2016	07	ald55_66	5	4347
2016	07	ald55_66	6	96
2016	07	ald55_66	7	1296
2016	07	ald55_66	8	1242
2016	07	ald55_66	9	875
2016	07	ald67_74	0	85
2016	07	ald67_74	1	222
2016	07	ald67_74	2	351
2016	07	ald67_74	3	211
2016	07	ald67_74	4	175
2016	07	ald67_74	5	600
2016	07	ald67_74	6	19
2016	07	ald67_74	7	125
2016	07	ald67_74	8	166
2016	07	ald67_74	9	124
2016	08	ald15_24	0	398
2016	08	ald15_24	1	37
2016	08	ald15_24	2	393
2016	08	ald15_24	3	376
2016	08	ald15_24	4	294
2016	08	ald15_24	5	4378
2016	08	ald15_24	6	92
2016	08	ald15_24	7	1254
2016	08	ald15_24	8	617
2016	08	ald15_24	9	757
2016	08	ald25_54	0	269
2016	08	ald25_54	1	3781
2016	08	ald25_54	2	10929
2016	08	ald25_54	3	6145
2016	08	ald25_54	4	2270
2016	08	ald25_54	5	10542
2016	08	ald25_54	6	216
2016	08	ald25_54	7	4596
2016	08	ald25_54	8	3704
2016	08	ald25_54	9	2174
2016	08	ald55_66	0	73
2016	08	ald55_66	1	1656
2016	08	ald55_66	2	3311
2016	08	ald55_66	3	2137
2016	08	ald55_66	4	1072
2016	08	ald55_66	5	3372
2016	08	ald55_66	6	56
2016	08	ald55_66	7	992
2016	08	ald55_66	8	1139
2016	08	ald55_66	9	687
2016	08	ald67_74	0	50
2016	08	ald67_74	1	171
2016	08	ald67_74	2	231
2016	08	ald67_74	3	157
2016	08	ald67_74	4	114
2016	08	ald67_74	5	467
2016	08	ald67_74	6	22
2016	08	ald67_74	7	83
2016	08	ald67_74	8	187
2016	08	ald67_74	9	99
2016	09	ald15_24	0	264
2016	09	ald15_24	1	30
2016	09	ald15_24	2	269
2016	09	ald15_24	3	252
2016	09	ald15_24	4	246
2016	09	ald15_24	5	3157
2016	09	ald15_24	6	50
2016	09	ald15_24	7	823
2016	09	ald15_24	8	302
2016	09	ald15_24	9	598
2016	09	ald25_54	0	177
2016	09	ald25_54	1	2391
2016	09	ald25_54	2	7448
2016	09	ald25_54	3	3885
2016	09	ald25_54	4	1860
2016	09	ald25_54	5	6613
2016	09	ald25_54	6	133
2016	09	ald25_54	7	2877
2016	09	ald25_54	8	2134
2016	09	ald25_54	9	1397
2016	09	ald55_66	0	47
2016	09	ald55_66	1	1019
2016	09	ald55_66	2	2046
2016	09	ald55_66	3	1150
2016	09	ald55_66	4	643
2016	09	ald55_66	5	1984
2016	09	ald55_66	6	19
2016	09	ald55_66	7	508
2016	09	ald55_66	8	742
2016	09	ald55_66	9	394
2016	09	ald67_74	0	28
2016	09	ald67_74	1	75
2016	09	ald67_74	2	186
2016	09	ald67_74	3	78
2016	09	ald67_74	4	67
2016	09	ald67_74	5	247
2016	09	ald67_74	6	11
2016	09	ald67_74	7	50
2016	09	ald67_74	8	134
2016	09	ald67_74	9	69
2016	10	ald15_24	0	396
2016	10	ald15_24	1	77
2016	10	ald15_24	2	546
2016	10	ald15_24	3	619
2016	10	ald15_24	4	614
2016	10	ald15_24	5	5844
2016	10	ald15_24	6	188
2016	10	ald15_24	7	1766
2016	10	ald15_24	8	664
2016	10	ald15_24	9	1098
2016	10	ald25_54	0	369
2016	10	ald25_54	1	4771
2016	10	ald25_54	2	12958
2016	10	ald25_54	3	8832
2016	10	ald25_54	4	3476
2016	10	ald25_54	5	11561
2016	10	ald25_54	6	249
2016	10	ald25_54	7	5156
2016	10	ald25_54	8	3551
2016	10	ald25_54	9	2471
2016	10	ald55_66	0	113
2016	10	ald55_66	1	1733
2016	10	ald55_66	2	3244
2016	10	ald55_66	3	2240
2016	10	ald55_66	4	1211
2016	10	ald55_66	5	3156
2016	10	ald55_66	6	48
2016	10	ald55_66	7	916
2016	10	ald55_66	8	1044
2016	10	ald55_66	9	690
2016	10	ald67_74	0	46
2016	10	ald67_74	1	139
2016	10	ald67_74	2	303
2016	10	ald67_74	3	169
2016	10	ald67_74	4	121
2016	10	ald67_74	5	418
2016	10	ald67_74	6	13
2016	10	ald67_74	7	79
2016	10	ald67_74	8	148
2016	10	ald67_74	9	105
2016	11	ald15_24	0	940
2016	11	ald15_24	1	184
2016	11	ald15_24	2	1367
2016	11	ald15_24	3	1453
2016	11	ald15_24	4	1715
2016	11	ald15_24	5	14143
2016	11	ald15_24	6	1248
2016	11	ald15_24	7	4312
2016	11	ald15_24	8	1746
2016	11	ald15_24	9	2206
2016	11	ald25_54	0	1000
2016	11	ald25_54	1	13268
2016	11	ald25_54	2	39798
2016	11	ald25_54	3	25291
2016	11	ald25_54	4	9575
2016	11	ald25_54	5	27228
2016	11	ald25_54	6	1316
2016	11	ald25_54	7	15497
2016	11	ald25_54	8	10507
2016	11	ald25_54	9	7139
2016	11	ald55_66	0	215
2016	11	ald55_66	1	4847
2016	11	ald55_66	2	9489
2016	11	ald55_66	3	5695
2016	11	ald55_66	4	2757
2016	11	ald55_66	5	7020
2016	11	ald55_66	6	313
2016	11	ald55_66	7	2549
2016	11	ald55_66	8	2466
2016	11	ald55_66	9	1549
2016	11	ald67_74	0	97
2016	11	ald67_74	1	320
2016	11	ald67_74	2	626
2016	11	ald67_74	3	377
2016	11	ald67_74	4	241
2016	11	ald67_74	5	925
2016	11	ald67_74	6	126
2016	11	ald67_74	7	171
2016	11	ald67_74	8	301
2016	11	ald67_74	9	171
2016	12	ald15_24	0	1380
2016	12	ald15_24	1	217
2016	12	ald15_24	2	1721
2016	12	ald15_24	3	1931
2016	12	ald15_24	4	1934
2016	12	ald15_24	5	17439
2016	12	ald15_24	6	571
2016	12	ald15_24	7	4589
2016	12	ald15_24	8	1432
2016	12	ald15_24	9	3610
2016	12	ald25_54	0	2150
2016	12	ald25_54	1	13487
2016	12	ald25_54	2	45225
2016	12	ald25_54	3	26162
2016	12	ald25_54	4	9681
2016	12	ald25_54	5	30323
2016	12	ald25_54	6	1128
2016	12	ald25_54	7	15658
2016	12	ald25_54	8	8544
2016	12	ald25_54	9	7787
2016	12	ald55_66	0	332
2016	12	ald55_66	1	4943
2016	12	ald55_66	2	11453
2016	12	ald55_66	3	6346
2016	12	ald55_66	4	2944
2016	12	ald55_66	5	8104
2016	12	ald55_66	6	223
2016	12	ald55_66	7	2882
2016	12	ald55_66	8	2498
2016	12	ald55_66	9	1631
2016	12	ald67_74	0	125
2016	12	ald67_74	1	445
2016	12	ald67_74	2	928
2016	12	ald67_74	3	424
2016	12	ald67_74	4	343
2016	12	ald67_74	5	1214
2016	12	ald67_74	6	46
2016	12	ald67_74	7	178
2016	12	ald67_74	8	328
2016	12	ald67_74	9	221
2016	14	ald15_24	0	251
2016	14	ald15_24	1	27
2016	14	ald15_24	2	269
2016	14	ald15_24	3	304
2016	14	ald15_24	4	299
2016	14	ald15_24	5	2930
2016	14	ald15_24	6	300
2016	14	ald15_24	7	1074
2016	14	ald15_24	8	740
2016	14	ald15_24	9	661
2016	14	ald25_54	0	228
2016	14	ald25_54	1	2641
2016	14	ald25_54	2	7537
2016	14	ald25_54	3	3782
2016	14	ald25_54	4	1734
2016	14	ald25_54	5	6175
2016	14	ald25_54	6	528
2016	14	ald25_54	7	3247
2016	14	ald25_54	8	3552
2016	14	ald25_54	9	1674
2016	14	ald55_66	0	93
2016	14	ald55_66	1	1204
2016	14	ald55_66	2	2368
2016	14	ald55_66	3	1219
2016	14	ald55_66	4	751
2016	14	ald55_66	5	2433
2016	14	ald55_66	6	131
2016	14	ald55_66	7	757
2016	14	ald55_66	8	1215
2016	14	ald55_66	9	536
2016	14	ald67_74	0	41
2016	14	ald67_74	1	90
2016	14	ald67_74	2	199
2016	14	ald67_74	3	120
2016	14	ald67_74	4	78
2016	14	ald67_74	5	439
2016	14	ald67_74	6	55
2016	14	ald67_74	7	77
2016	14	ald67_74	8	170
2016	14	ald67_74	9	77
2016	15	ald15_24	0	635
2016	15	ald15_24	1	96
2016	15	ald15_24	2	539
2016	15	ald15_24	3	725
2016	15	ald15_24	4	766
2016	15	ald15_24	5	7275
2016	15	ald15_24	6	402
2016	15	ald15_24	7	2224
2016	15	ald15_24	8	1069
2016	15	ald15_24	9	1364
2016	15	ald25_54	0	588
2016	15	ald25_54	1	6763
2016	15	ald25_54	2	16982
2016	15	ald25_54	3	12250
2016	15	ald25_54	4	4722
2016	15	ald25_54	5	14827
2016	15	ald25_54	6	750
2016	15	ald25_54	7	8589
2016	15	ald25_54	8	7380
2016	15	ald25_54	9	3733
2016	15	ald55_66	0	207
2016	15	ald55_66	1	2977
2016	15	ald55_66	2	4832
2016	15	ald55_66	3	3631
2016	15	ald55_66	4	1851
2016	15	ald55_66	5	5380
2016	15	ald55_66	6	175
2016	15	ald55_66	7	2030
2016	15	ald55_66	8	2414
2016	15	ald55_66	9	1079
2016	15	ald67_74	0	106
2016	15	ald67_74	1	289
2016	15	ald67_74	2	397
2016	15	ald67_74	3	288
2016	15	ald67_74	4	174
2016	15	ald67_74	5	852
2016	15	ald67_74	6	58
2016	15	ald67_74	7	167
2016	15	ald67_74	8	323
2016	15	ald67_74	9	201
2016	16	ald15_24	0	927
2016	16	ald15_24	1	143
2016	16	ald15_24	2	2351
2016	16	ald15_24	3	1797
2016	16	ald15_24	4	1542
2016	16	ald15_24	5	10665
2016	16	ald15_24	6	554
2016	16	ald15_24	7	2594
2016	16	ald15_24	8	1036
2016	16	ald15_24	9	1733
2016	16	ald25_54	0	1017
2016	16	ald25_54	1	8089
2016	16	ald25_54	2	32424
2016	16	ald25_54	3	15565
2016	16	ald25_54	4	6235
2016	16	ald25_54	5	18544
2016	16	ald25_54	6	910
2016	16	ald25_54	7	8908
2016	16	ald25_54	8	6588
2016	16	ald25_54	9	4870
2016	16	ald55_66	0	173
2016	16	ald55_66	1	3085
2016	16	ald55_66	2	7466
2016	16	ald55_66	3	3835
2016	16	ald55_66	4	1981
2016	16	ald55_66	5	4665
2016	16	ald55_66	6	169
2016	16	ald55_66	7	1649
2016	16	ald55_66	8	1873
2016	16	ald55_66	9	1249
2016	16	ald67_74	0	62
2016	16	ald67_74	1	299
2016	16	ald67_74	2	607
2016	16	ald67_74	3	289
2016	16	ald67_74	4	163
2016	16	ald67_74	5	597
2016	16	ald67_74	6	62
2016	16	ald67_74	7	117
2016	16	ald67_74	8	244
2016	16	ald67_74	9	181
2016	17	ald15_24	0	510
2016	17	ald15_24	1	35
2016	17	ald15_24	2	374
2016	17	ald15_24	3	305
2016	17	ald15_24	4	363
2016	17	ald15_24	5	3582
2016	17	ald15_24	6	536
2016	17	ald15_24	7	1344
2016	17	ald15_24	8	557
2016	17	ald15_24	9	775
2016	17	ald25_54	0	306
2016	17	ald25_54	1	2914
2016	17	ald25_54	2	9520
2016	17	ald25_54	3	4150
2016	17	ald25_54	4	1939
2016	17	ald25_54	5	8009
2016	17	ald25_54	6	701
2016	17	ald25_54	7	3963
2016	17	ald25_54	8	2911
2016	17	ald25_54	9	1891
2016	17	ald55_66	0	109
2016	17	ald55_66	1	1250
2016	17	ald55_66	2	2597
2016	17	ald55_66	3	1312
2016	17	ald55_66	4	839
2016	17	ald55_66	5	2717
2016	17	ald55_66	6	217
2016	17	ald55_66	7	831
2016	17	ald55_66	8	1046
2016	17	ald55_66	9	628
2016	17	ald67_74	0	71
2016	17	ald67_74	1	128
2016	17	ald67_74	2	191
2016	17	ald67_74	3	112
2016	17	ald67_74	4	82
2016	17	ald67_74	5	382
2016	17	ald67_74	6	65
2016	17	ald67_74	7	65
2016	17	ald67_74	8	167
2016	17	ald67_74	9	135
2016	18	ald15_24	0	656
2016	18	ald15_24	1	67
2016	18	ald15_24	2	642
2016	18	ald15_24	3	618
2016	18	ald15_24	4	680
2016	18	ald15_24	5	7131
2016	18	ald15_24	6	484
2016	18	ald15_24	7	2113
2016	18	ald15_24	8	1008
2016	18	ald15_24	9	1379
2016	18	ald25_54	0	1175
2016	18	ald25_54	1	5914
2016	18	ald25_54	2	17175
2016	18	ald25_54	3	8692
2016	18	ald25_54	4	4287
2016	18	ald25_54	5	14963
2016	18	ald25_54	6	916
2016	18	ald25_54	7	6256
2016	18	ald25_54	8	5743
2016	18	ald25_54	9	4087
2016	18	ald55_66	0	276
2016	18	ald55_66	1	2605
2016	18	ald55_66	2	5170
2016	18	ald55_66	3	2898
2016	18	ald55_66	4	1565
2016	18	ald55_66	5	4663
2016	18	ald55_66	6	187
2016	18	ald55_66	7	1377
2016	18	ald55_66	8	1663
2016	18	ald55_66	9	1173
2016	18	ald67_74	0	128
2016	18	ald67_74	1	212
2016	18	ald67_74	2	372
2016	18	ald67_74	3	236
2016	18	ald67_74	4	152
2016	18	ald67_74	5	805
2016	18	ald67_74	6	44
2016	18	ald67_74	7	100
2016	18	ald67_74	8	244
2016	18	ald67_74	9	162
2016	19	ald15_24	0	803
2016	19	ald15_24	1	82
2016	19	ald15_24	2	593
2016	19	ald15_24	3	542
2016	19	ald15_24	4	680
2016	19	ald15_24	5	6477
2016	19	ald15_24	6	235
2016	19	ald15_24	7	1383
2016	19	ald15_24	8	588
2016	19	ald15_24	9	1083
2016	19	ald25_54	0	1457
2016	19	ald25_54	1	4330
