STATISTIKKAAR	ARBEIDSFYLKE	ALDERSGRUPPE	YRKE_3	antall
2016	01	ald15_24	000	105
2016	01	ald15_24	011	33
2016	01	ald15_24	021	38
2016	01	ald15_24	031	506
2016	01	ald15_24	111	4
2016	01	ald15_24	112	13
2016	01	ald15_24	122	9
2016	01	ald15_24	132	6
2016	01	ald15_24	141	4
2016	01	ald15_24	142	41
2016	01	ald15_24	214	13
2016	01	ald15_24	216	13
2016	01	ald15_24	221	4
2016	01	ald15_24	222	213
2016	01	ald15_24	226	22
2016	01	ald15_24	231	15
2016	01	ald15_24	234	191
2016	01	ald15_24	235	32
2016	01	ald15_24	241	9
2016	01	ald15_24	242	8
2016	01	ald15_24	243	20
2016	01	ald15_24	251	19
2016	01	ald15_24	262	4
2016	01	ald15_24	263	29
2016	01	ald15_24	264	18
2016	01	ald15_24	265	12
2016	01	ald15_24	311	66
2016	01	ald15_24	314	10
2016	01	ald15_24	321	29
2016	01	ald15_24	324	15
2016	01	ald15_24	325	70
2016	01	ald15_24	331	17
2016	01	ald15_24	332	136
2016	01	ald15_24	333	72
2016	01	ald15_24	334	12
2016	01	ald15_24	335	57
2016	01	ald15_24	341	25
2016	01	ald15_24	342	263
2016	01	ald15_24	343	7
2016	01	ald15_24	351	55
2016	01	ald15_24	352	4
2016	01	ald15_24	411	275
2016	01	ald15_24	422	211
2016	01	ald15_24	431	30
2016	01	ald15_24	432	252
2016	01	ald15_24	441	43
2016	01	ald15_24	512	117
2016	01	ald15_24	513	291
2016	01	ald15_24	514	145
2016	01	ald15_24	515	94
2016	01	ald15_24	516	11
2016	01	ald15_24	522	3098
2016	01	ald15_24	523	4
2016	01	ald15_24	524	596
2016	01	ald15_24	531	674
2016	01	ald15_24	532	1651
2016	01	ald15_24	541	99
2016	01	ald15_24	611	48
2016	01	ald15_24	612	54
2016	01	ald15_24	613	64
2016	01	ald15_24	621	5
2016	01	ald15_24	711	447
2016	01	ald15_24	712	219
2016	01	ald15_24	713	57
2016	01	ald15_24	721	102
2016	01	ald15_24	722	50
2016	01	ald15_24	723	371
2016	01	ald15_24	732	19
2016	01	ald15_24	741	416
2016	01	ald15_24	742	61
2016	01	ald15_24	751	13
2016	01	ald15_24	752	12
2016	01	ald15_24	754	14
2016	01	ald15_24	811	24
2016	01	ald15_24	812	26
2016	01	ald15_24	813	127
2016	01	ald15_24	814	50
2016	01	ald15_24	815	29
2016	01	ald15_24	816	167
2016	01	ald15_24	817	112
2016	01	ald15_24	818	18
2016	01	ald15_24	821	25
2016	01	ald15_24	832	51
2016	01	ald15_24	833	61
2016	01	ald15_24	834	102
2016	01	ald15_24	835	12
2016	01	ald15_24	911	391
2016	01	ald15_24	912	28
2016	01	ald15_24	921	60
2016	01	ald15_24	931	274
2016	01	ald15_24	932	103
2016	01	ald15_24	933	81
2016	01	ald15_24	941	363
2016	01	ald15_24	961	37
2016	01	ald15_24	962	68
2016	01	ald25_54	000	262
2016	01	ald25_54	011	394
2016	01	ald25_54	021	6
2016	01	ald25_54	031	35
2016	01	ald25_54	111	59
2016	01	ald25_54	112	1095
2016	01	ald25_54	121	695
2016	01	ald25_54	122	468
2016	01	ald25_54	131	27
2016	01	ald25_54	132	1039
2016	01	ald25_54	133	105
2016	01	ald25_54	134	1137
2016	01	ald25_54	141	77
2016	01	ald25_54	142	1105
2016	01	ald25_54	143	81
2016	01	ald25_54	211	62
2016	01	ald25_54	212	4
2016	01	ald25_54	213	10
2016	01	ald25_54	214	854
2016	01	ald25_54	215	97
2016	01	ald25_54	216	343
2016	01	ald25_54	221	641
2016	01	ald25_54	222	3926
2016	01	ald25_54	225	51
2016	01	ald25_54	226	424
2016	01	ald25_54	231	207
2016	01	ald25_54	232	23
2016	01	ald25_54	233	1047
2016	01	ald25_54	234	4372
2016	01	ald25_54	235	259
2016	01	ald25_54	241	542
2016	01	ald25_54	242	1465
2016	01	ald25_54	243	371
2016	01	ald25_54	251	741
2016	01	ald25_54	252	53
2016	01	ald25_54	261	202
2016	01	ald25_54	262	87
2016	01	ald25_54	263	845
2016	01	ald25_54	264	203
2016	01	ald25_54	265	75
2016	01	ald25_54	311	1916
2016	01	ald25_54	312	406
2016	01	ald25_54	313	77
2016	01	ald25_54	314	106
2016	01	ald25_54	315	107
2016	01	ald25_54	321	395
2016	01	ald25_54	323	7
2016	01	ald25_54	324	53
2016	01	ald25_54	325	775
2016	01	ald25_54	331	837
2016	01	ald25_54	332	1750
2016	01	ald25_54	333	498
2016	01	ald25_54	334	398
2016	01	ald25_54	335	1360
2016	01	ald25_54	341	597
2016	01	ald25_54	342	255
2016	01	ald25_54	343	143
2016	01	ald25_54	351	440
2016	01	ald25_54	352	19
2016	01	ald25_54	411	1957
2016	01	ald25_54	413	6
2016	01	ald25_54	421	51
2016	01	ald25_54	422	675
2016	01	ald25_54	431	617
2016	01	ald25_54	432	1411
2016	01	ald25_54	441	167
2016	01	ald25_54	511	59
2016	01	ald25_54	512	426
2016	01	ald25_54	513	360
2016	01	ald25_54	514	330
2016	01	ald25_54	515	613
2016	01	ald25_54	516	112
2016	01	ald25_54	521	14
2016	01	ald25_54	522	3965
2016	01	ald25_54	523	16
2016	01	ald25_54	524	628
2016	01	ald25_54	531	3392
2016	01	ald25_54	532	5465
2016	01	ald25_54	541	692
2016	01	ald25_54	611	183
2016	01	ald25_54	612	66
2016	01	ald25_54	613	93
2016	01	ald25_54	621	18
2016	01	ald25_54	622	4
2016	01	ald25_54	711	2106
2016	01	ald25_54	712	1103
2016	01	ald25_54	713	382
2016	01	ald25_54	721	706
2016	01	ald25_54	722	133
2016	01	ald25_54	723	1304
2016	01	ald25_54	731	57
2016	01	ald25_54	732	147
2016	01	ald25_54	741	967
2016	01	ald25_54	742	79
2016	01	ald25_54	751	155
2016	01	ald25_54	752	82
2016	01	ald25_54	753	13
2016	01	ald25_54	754	64
2016	01	ald25_54	811	214
2016	01	ald25_54	812	207
2016	01	ald25_54	813	646
2016	01	ald25_54	814	273
2016	01	ald25_54	815	187
2016	01	ald25_54	816	1161
2016	01	ald25_54	817	315
2016	01	ald25_54	818	183
2016	01	ald25_54	821	480
2016	01	ald25_54	831	33
