STATISTIKKAAR	ARBEIDSFYLKE	ALDERSGRUPPE	YRKE_4	antall
2020	03	ald15_24	0000	123
2020	03	ald15_24	0110	26
2020	03	ald15_24	0210	35
2020	03	ald15_24	0310	755
2020	03	ald15_24	1111	23
2020	03	ald15_24	1114	61
2020	03	ald15_24	1120	51
2020	03	ald15_24	1219	33
2020	03	ald15_24	1221	30
2020	03	ald15_24	1222	8
2020	03	ald15_24	1223	12
2020	03	ald15_24	1321	4
2020	03	ald15_24	1323	18
2020	03	ald15_24	1324	4
2020	03	ald15_24	1330	5
2020	03	ald15_24	1349	5
2020	03	ald15_24	1412	26
2020	03	ald15_24	1420	153
2020	03	ald15_24	2114	7
2020	03	ald15_24	2120	36
2020	03	ald15_24	2131	7
2020	03	ald15_24	2142	70
2020	03	ald15_24	2145	4
2020	03	ald15_24	2146	4
2020	03	ald15_24	2149	10
2020	03	ald15_24	2151	8
2020	03	ald15_24	2152	24
2020	03	ald15_24	2161	41
2020	03	ald15_24	2163	10
2020	03	ald15_24	2166	82
2020	03	ald15_24	2211	45
2020	03	ald15_24	2221	5
2020	03	ald15_24	2223	756
2020	03	ald15_24	2224	199
2020	03	ald15_24	2261	8
2020	03	ald15_24	2262	10
2020	03	ald15_24	2264	22
2020	03	ald15_24	2266	6
2020	03	ald15_24	2267	16
2020	03	ald15_24	2310	640
2020	03	ald15_24	2320	18
2020	03	ald15_24	2330	27
2020	03	ald15_24	2341	836
2020	03	ald15_24	2342	259
2020	03	ald15_24	2351	12
2020	03	ald15_24	2352	5
2020	03	ald15_24	2353	23
2020	03	ald15_24	2354	9
2020	03	ald15_24	2355	28
2020	03	ald15_24	2359	29
2020	03	ald15_24	2411	89
2020	03	ald15_24	2412	38
2020	03	ald15_24	2413	120
2020	03	ald15_24	2421	153
2020	03	ald15_24	2422	377
2020	03	ald15_24	2423	112
2020	03	ald15_24	2424	6
2020	03	ald15_24	2431	220
2020	03	ald15_24	2432	129
2020	03	ald15_24	2433	6
2020	03	ald15_24	2434	8
2020	03	ald15_24	2511	198
2020	03	ald15_24	2512	134
2020	03	ald15_24	2513	17
2020	03	ald15_24	2514	4
2020	03	ald15_24	2519	425
2020	03	ald15_24	2522	6
2020	03	ald15_24	2529	9
2020	03	ald15_24	2611	85
2020	03	ald15_24	2619	25
2020	03	ald15_24	2621	5
2020	03	ald15_24	2622	13
2020	03	ald15_24	2631	7
2020	03	ald15_24	2632	5
2020	03	ald15_24	2635	92
2020	03	ald15_24	2636	8
2020	03	ald15_24	2641	31
2020	03	ald15_24	2642	241
2020	03	ald15_24	2643	44
2020	03	ald15_24	2652	26
2020	03	ald15_24	2653	57
2020	03	ald15_24	2654	23
2020	03	ald15_24	2655	67
2020	03	ald15_24	2656	14
2020	03	ald15_24	3112	49
2020	03	ald15_24	3113	19
2020	03	ald15_24	3114	61
2020	03	ald15_24	3115	19
2020	03	ald15_24	3116	5
2020	03	ald15_24	3118	5
2020	03	ald15_24	3119	102
2020	03	ald15_24	3123	8
2020	03	ald15_24	3131	4
2020	03	ald15_24	3141	39
2020	03	ald15_24	3211	34
2020	03	ald15_24	3212	140
2020	03	ald15_24	3213	30
2020	03	ald15_24	3214	15
2020	03	ald15_24	3240	41
2020	03	ald15_24	3251	6
2020	03	ald15_24	3254	20
2020	03	ald15_24	3256	95
2020	03	ald15_24	3257	10
2020	03	ald15_24	3258	27
2020	03	ald15_24	3259	7
2020	03	ald15_24	3311	55
2020	03	ald15_24	3312	225
2020	03	ald15_24	3313	91
2020	03	ald15_24	3315	12
2020	03	ald15_24	3321	87
2020	03	ald15_24	3322	861
2020	03	ald15_24	3323	76
2020	03	ald15_24	3331	32
2020	03	ald15_24	3332	8
2020	03	ald15_24	3333	191
2020	03	ald15_24	3334	115
2020	03	ald15_24	3341	14
2020	03	ald15_24	3342	45
2020	03	ald15_24	3343	156
2020	03	ald15_24	3352	5
2020	03	ald15_24	3353	28
2020	03	ald15_24	3355	35
2020	03	ald15_24	3359	113
2020	03	ald15_24	3412	94
2020	03	ald15_24	3413	73
2020	03	ald15_24	3421	123
2020	03	ald15_24	3422	623
2020	03	ald15_24	3423	350
2020	03	ald15_24	3431	36
2020	03	ald15_24	3432	23
2020	03	ald15_24	3434	5
2020	03	ald15_24	3439	74
2020	03	ald15_24	3511	386
2020	03	ald15_24	3512	164
2020	03	ald15_24	3513	8
2020	03	ald15_24	3514	4
2020	03	ald15_24	3521	60
2020	03	ald15_24	3522	89
2020	03	ald15_24	4110	2021
2020	03	ald15_24	4132	16
2020	03	ald15_24	4211	69
2020	03	ald15_24	4212	13
2020	03	ald15_24	4214	89
2020	03	ald15_24	4221	62
2020	03	ald15_24	4222	191
2020	03	ald15_24	4223	23
2020	03	ald15_24	4224	123
2020	03	ald15_24	4226	503
2020	03	ald15_24	4227	91
2020	03	ald15_24	4229	18
2020	03	ald15_24	4311	249
2020	03	ald15_24	4312	5
2020	03	ald15_24	4313	7
2020	03	ald15_24	4321	849
2020	03	ald15_24	4322	186
2020	03	ald15_24	4323	128
2020	03	ald15_24	4411	26
2020	03	ald15_24	4412	43
2020	03	ald15_24	4415	31
2020	03	ald15_24	4416	6
2020	03	ald15_24	5111	11
2020	03	ald15_24	5112	26
2020	03	ald15_24	5113	10
2020	03	ald15_24	5120	495
2020	03	ald15_24	5131	1323
2020	03	ald15_24	5132	605
2020	03	ald15_24	5141	262
2020	03	ald15_24	5142	80
2020	03	ald15_24	5151	5
2020	03	ald15_24	5153	205
2020	03	ald15_24	5163	11
2020	03	ald15_24	5164	17
2020	03	ald15_24	5169	36
2020	03	ald15_24	5212	44
2020	03	ald15_24	5222	53
2020	03	ald15_24	5223	9328
2020	03	ald15_24	5230	26
2020	03	ald15_24	5241	9
2020	03	ald15_24	5242	45
2020	03	ald15_24	5243	18
2020	03	ald15_24	5244	531
2020	03	ald15_24	5245	12
2020	03	ald15_24	5246	903
2020	03	ald15_24	5249	156
2020	03	ald15_24	5311	3478
2020	03	ald15_24	5312	880
2020	03	ald15_24	5321	1609
2020	03	ald15_24	5322	523
2020	03	ald15_24	5329	1246
2020	03	ald15_24	5411	51
2020	03	ald15_24	5413	17
2020	03	ald15_24	5414	553
2020	03	ald15_24	5419	116
2020	03	ald15_24	6113	13
2020	03	ald15_24	6121	6
2020	03	ald15_24	6210	5
2020	03	ald15_24	6221	4
2020	03	ald15_24	7112	58
2020	03	ald15_24	7114	119
2020	03	ald15_24	7115	338
2020	03	ald15_24	7119	43
2020	03	ald15_24	7121	7
2020	03	ald15_24	7122	12
2020	03	ald15_24	7124	4
2020	03	ald15_24	7125	8
2020	03	ald15_24	7126	256
2020	03	ald15_24	7127	32
2020	03	ald15_24	7131	70
2020	03	ald15_24	7132	14
2020	03	ald15_24	7212	4
2020	03	ald15_24	7213	71
2020	03	ald15_24	7214	9
2020	03	ald15_24	7215	4
2020	03	ald15_24	7222	19
2020	03	ald15_24	7223	43
2020	03	ald15_24	7231	305
2020	03	ald15_24	7233	117
2020	03	ald15_24	7234	7
2020	03	ald15_24	7311	13
2020	03	ald15_24	7313	4
2020	03	ald15_24	7318	5
2020	03	ald15_24	7321	15
2020	03	ald15_24	7322	31
2020	03	ald15_24	7411	1085
2020	03	ald15_24	7412	98
2020	03	ald15_24	7413	119
2020	03	ald15_24	7421	15
2020	03	ald15_24	7422	221
2020	03	ald15_24	7511	14
2020	03	ald15_24	7512	57
2020	03	ald15_24	7522	20
2020	03	ald15_24	7531	6
2020	03	ald15_24	7534	4
2020	03	ald15_24	7536	4
2020	03	ald15_24	7542	75
2020	03	ald15_24	7549	18
2020	03	ald15_24	8113	8
2020	03	ald15_24	8114	5
2020	03	ald15_24	8121	9
2020	03	ald15_24	8131	24
2020	03	ald15_24	8141	4
2020	03	ald15_24	8152	14
2020	03	ald15_24	8157	7
2020	03	ald15_24	8160	199
2020	03	ald15_24	8182	4
2020	03	ald15_24	8183	5
2020	03	ald15_24	8211	8
2020	03	ald15_24	8212	5
2020	03	ald15_24	8311	36
2020	03	ald15_24	8322	231
2020	03	ald15_24	8331	56
2020	03	ald15_24	8332	59
2020	03	ald15_24	8342	132
2020	03	ald15_24	8344	12
2020	03	ald15_24	8350	23
2020	03	ald15_24	9112	590
2020	03	ald15_24	9122	62
2020	03	ald15_24	9212	41
2020	03	ald15_24	9214	7
2020	03	ald15_24	9312	146
2020	03	ald15_24	9313	125
2020	03	ald15_24	9321	15
2020	03	ald15_24	9329	37
2020	03	ald15_24	9333	183
2020	03	ald15_24	9334	51
2020	03	ald15_24	9412	557
2020	03	ald15_24	9611	14
2020	03	ald15_24	9621	280
2020	03	ald15_24	9622	73
2020	03	ald15_24	9629	115
2020	03	ald25_54	0000	1317
2020	03	ald25_54	0110	962
2020	03	ald25_54	0210	83
2020	03	ald25_54	0310	133
2020	03	ald25_54	1111	351
2020	03	ald25_54	1112	181
