STATISTIKKAAR	BOSTEDSFYLKE	ALDERSGRUPPE	YRKE_4	ANTALL
2015	01	ald15_24	0000	134
2015	01	ald15_24	0110	25
2015	01	ald15_24	0210	44
2015	01	ald15_24	0310	441
2015	01	ald15_24	1120	16
2015	01	ald15_24	1219	5
2015	01	ald15_24	1221	4
2015	01	ald15_24	1323	5
2015	01	ald15_24	1412	5
2015	01	ald15_24	1420	66
2015	01	ald15_24	2142	10
2015	01	ald15_24	2166	8
2015	01	ald15_24	2211	4
2015	01	ald15_24	2223	174
2015	01	ald15_24	2224	55
2015	01	ald15_24	2264	19
2015	01	ald15_24	2267	7
2015	01	ald15_24	2310	60
2015	01	ald15_24	2330	14
2015	01	ald15_24	2341	133
2015	01	ald15_24	2342	57
2015	01	ald15_24	2354	4
2015	01	ald15_24	2355	29
2015	01	ald15_24	2359	8
2015	01	ald15_24	2411	4
2015	01	ald15_24	2413	6
2015	01	ald15_24	2421	5
2015	01	ald15_24	2422	25
2015	01	ald15_24	2431	11
2015	01	ald15_24	2432	6
2015	01	ald15_24	2511	15
2015	01	ald15_24	2512	5
2015	01	ald15_24	2519	17
2015	01	ald15_24	2635	19
2015	01	ald15_24	2642	23
2015	01	ald15_24	2643	9
2015	01	ald15_24	2652	6
2015	01	ald15_24	3112	15
2015	01	ald15_24	3114	19
2015	01	ald15_24	3115	7
2015	01	ald15_24	3119	27
2015	01	ald15_24	3123	4
2015	01	ald15_24	3141	6
2015	01	ald15_24	3211	7
2015	01	ald15_24	3212	18
2015	01	ald15_24	3213	4
2015	01	ald15_24	3240	17
2015	01	ald15_24	3254	5
2015	01	ald15_24	3256	20
2015	01	ald15_24	3258	52
2015	01	ald15_24	3312	23
2015	01	ald15_24	3313	5
2015	01	ald15_24	3321	31
2015	01	ald15_24	3322	166
2015	01	ald15_24	3331	8
2015	01	ald15_24	3333	79
2015	01	ald15_24	3334	8
2015	01	ald15_24	3343	11
2015	01	ald15_24	3351	11
2015	01	ald15_24	3353	19
2015	01	ald15_24	3355	31
2015	01	ald15_24	3359	8
2015	01	ald15_24	3412	29
2015	01	ald15_24	3413	8
2015	01	ald15_24	3421	40
2015	01	ald15_24	3422	98
2015	01	ald15_24	3423	96
2015	01	ald15_24	3431	6
2015	01	ald15_24	3511	44
2015	01	ald15_24	3512	34
2015	01	ald15_24	3521	7
2015	01	ald15_24	4110	362
2015	01	ald15_24	4212	5
2015	01	ald15_24	4222	69
2015	01	ald15_24	4223	8
2015	01	ald15_24	4224	66
2015	01	ald15_24	4226	99
2015	01	ald15_24	4227	11
2015	01	ald15_24	4229	5
2015	01	ald15_24	4311	27
2015	01	ald15_24	4321	341
2015	01	ald15_24	4322	6
2015	01	ald15_24	4323	40
2015	01	ald15_24	4411	5
2015	01	ald15_24	4412	56
2015	01	ald15_24	5111	4
2015	01	ald15_24	5112	9
2015	01	ald15_24	5120	171
2015	01	ald15_24	5131	299
2015	01	ald15_24	5132	68
2015	01	ald15_24	5141	152
2015	01	ald15_24	5142	15
2015	01	ald15_24	5151	5
2015	01	ald15_24	5153	79
2015	01	ald15_24	5164	12
2015	01	ald15_24	5165	4
2015	01	ald15_24	5222	13
2015	01	ald15_24	5223	3620
2015	01	ald15_24	5230	10
2015	01	ald15_24	5242	5
2015	01	ald15_24	5244	139
2015	01	ald15_24	5245	107
2015	01	ald15_24	5246	367
2015	01	ald15_24	5249	32
2015	01	ald15_24	5311	662
2015	01	ald15_24	5312	46
2015	01	ald15_24	5321	569
2015	01	ald15_24	5322	87
2015	01	ald15_24	5329	1024
2015	01	ald15_24	5413	53
2015	01	ald15_24	5414	95
2015	01	ald15_24	5419	32
2015	01	ald15_24	6111	10
2015	01	ald15_24	6113	49
2015	01	ald15_24	6121	41
2015	01	ald15_24	6122	18
2015	01	ald15_24	6130	74
2015	01	ald15_24	7112	26
2015	01	ald15_24	7114	56
2015	01	ald15_24	7115	397
2015	01	ald15_24	7119	8
2015	01	ald15_24	7121	4
2015	01	ald15_24	7122	6
2015	01	ald15_24	7124	5
2015	01	ald15_24	7125	16
2015	01	ald15_24	7126	194
2015	01	ald15_24	7127	18
2015	01	ald15_24	7131	44
2015	01	ald15_24	7132	10
2015	01	ald15_24	7133	14
2015	01	ald15_24	7211	17
2015	01	ald15_24	7212	33
2015	01	ald15_24	7213	50
2015	01	ald15_24	7214	27
2015	01	ald15_24	7222	19
2015	01	ald15_24	7223	30
2015	01	ald15_24	7231	248
2015	01	ald15_24	7232	10
2015	01	ald15_24	7233	135
2015	01	ald15_24	7313	4
2015	01	ald15_24	7321	4
2015	01	ald15_24	7411	373
2015	01	ald15_24	7412	40
2015	01	ald15_24	7413	72
2015	01	ald15_24	7422	63
2015	01	ald15_24	7511	6
2015	01	ald15_24	7512	8
2015	01	ald15_24	7522	15
2015	01	ald15_24	7542	6
2015	01	ald15_24	7549	16
2015	01	ald15_24	8111	5
2015	01	ald15_24	8113	6
2015	01	ald15_24	8114	13
2015	01	ald15_24	8121	25
2015	01	ald15_24	8131	130
2015	01	ald15_24	8141	4
2015	01	ald15_24	8142	8
2015	01	ald15_24	8143	18
2015	01	ald15_24	8157	16
2015	01	ald15_24	8160	163
2015	01	ald15_24	8171	114
2015	01	ald15_24	8172	5
2015	01	ald15_24	8181	10
2015	01	ald15_24	8183	4
2015	01	ald15_24	8211	9
2015	01	ald15_24	8212	10
2015	01	ald15_24	8322	73
2015	01	ald15_24	8331	5
2015	01	ald15_24	8332	73
2015	01	ald15_24	8341	4
2015	01	ald15_24	8342	121
2015	01	ald15_24	8343	8
2015	01	ald15_24	8350	16
2015	01	ald15_24	9112	419
2015	01	ald15_24	9122	30
2015	01	ald15_24	9212	36
2015	01	ald15_24	9213	5
2015	01	ald15_24	9214	18
2015	01	ald15_24	9312	165
2015	01	ald15_24	9313	77
2015	01	ald15_24	9321	21
2015	01	ald15_24	9329	87
2015	01	ald15_24	9333	73
2015	01	ald15_24	9334	41
2015	01	ald15_24	9412	343
2015	01	ald15_24	9611	41
2015	01	ald15_24	9612	5
2015	01	ald15_24	9621	171
2015	01	ald15_24	9622	53
2015	01	ald15_24	9629	20
2015	01	ald25_54	0000	300
2015	01	ald25_54	0110	401
2015	01	ald25_54	0210	7
2015	01	ald25_54	0310	20
2015	01	ald25_54	1111	32
2015	01	ald25_54	1112	13
2015	01	ald25_54	1114	50
2015	01	ald25_54	1120	1261
2015	01	ald25_54	1211	240
2015	01	ald25_54	1212	57
2015	01	ald25_54	1213	75
2015	01	ald25_54	1219	519
2015	01	ald25_54	1221	572
2015	01	ald25_54	1222	37
2015	01	ald25_54	1223	65
2015	01	ald25_54	1311	31
2015	01	ald25_54	1321	458
2015	01	ald25_54	1322	34
2015	01	ald25_54	1323	461
2015	01	ald25_54	1324	307
2015	01	ald25_54	1330	144
2015	01	ald25_54	1341	152
2015	01	ald25_54	1342	374
2015	01	ald25_54	1343	58
2015	01	ald25_54	1344	62
2015	01	ald25_54	1345	313
2015	01	ald25_54	1346	132
2015	01	ald25_54	1349	128
2015	01	ald25_54	1411	17
2015	01	ald25_54	1412	66
2015	01	ald25_54	1420	1222
2015	01	ald25_54	1431	57
2015	01	ald25_54	1439	19
2015	01	ald25_54	2112	5
2015	01	ald25_54	2113	31
2015	01	ald25_54	2114	24
2015	01	ald25_54	2120	16
2015	01	ald25_54	2131	15
2015	01	ald25_54	2132	19
2015	01	ald25_54	2133	5
2015	01	ald25_54	2141	26
2015	01	ald25_54	2142	651
2015	01	ald25_54	2143	7
2015	01	ald25_54	2144	74
2015	01	ald25_54	2145	31
2015	01	ald25_54	2146	35
2015	01	ald25_54	2149	145
2015	01	ald25_54	2151	59
2015	01	ald25_54	2152	85
2015	01	ald25_54	2153	6
2015	01	ald25_54	2161	80
2015	01	ald25_54	2162	23
2015	01	ald25_54	2163	33
2015	01	ald25_54	2164	41
2015	01	ald25_54	2165	29
2015	01	ald25_54	2166	137
2015	01	ald25_54	2211	173
2015	01	ald25_54	2212	351
2015	01	ald25_54	2221	811
2015	01	ald25_54	2222	70
2015	01	ald25_54	2223	2087
2015	01	ald25_54	2224	967
2015	01	ald25_54	2250	41
2015	01	ald25_54	2261	60
2015	01	ald25_54	2262	50
2015	01	ald25_54	2264	179
2015	01	ald25_54	2265	26
2015	01	ald25_54	2266	14
2015	01	ald25_54	2267	67
2015	01	ald25_54	2269	4
2015	01	ald25_54	2310	307
2015	01	ald25_54	2320	25
2015	01	ald25_54	2330	1057
2015	01	ald25_54	2341	3047
2015	01	ald25_54	2342	1448
2015	01	ald25_54	2351	81
2015	01	ald25_54	2352	80
2015	01	ald25_54	2354	62
2015	01	ald25_54	2359	98
2015	01	ald25_54	2411	405
2015	01	ald25_54	2412	163
2015	01	ald25_54	2413	230
2015	01	ald25_54	2421	167
2015	01	ald25_54	2422	1424
2015	01	ald25_54	2423	320
2015	01	ald25_54	2424	31
2015	01	ald25_54	2431	195
2015	01	ald25_54	2432	62
2015	01	ald25_54	2433	121
2015	01	ald25_54	2434	20
2015	01	ald25_54	2511	766
2015	01	ald25_54	2512	131
2015	01	ald25_54	2513	7
2015	01	ald25_54	2519	353
2015	01	ald25_54	2521	5
2015	01	ald25_54	2522	20
2015	01	ald25_54	2529	80
2015	01	ald25_54	2611	168
2015	01	ald25_54	2612	8
2015	01	ald25_54	2619	14
2015	01	ald25_54	2621	25
2015	01	ald25_54	2622	66
2015	01	ald25_54	2631	16
2015	01	ald25_54	2632	5
2015	01	ald25_54	2633	6
2015	01	ald25_54	2634	184
2015	01	ald25_54	2635	481
2015	01	ald25_54	2636	76
2015	01	ald25_54	2641	28
2015	01	ald25_54	2642	195
2015	01	ald25_54	2643	43
2015	01	ald25_54	2651	4
2015	01	ald25_54	2652	44
2015	01	ald25_54	2653	5
2015	01	ald25_54	2654	14
2015	01	ald25_54	2656	4
2015	01	ald25_54	3112	588
2015	01	ald25_54	3113	245
2015	01	ald25_54	3114	484
2015	01	ald25_54	3115	281
2015	01	ald25_54	3116	119
2015	01	ald25_54	3117	111
2015	01	ald25_54	3118	105
2015	01	ald25_54	3119	691
2015	01	ald25_54	3122	113
2015	01	ald25_54	3123	391
2015	01	ald25_54	3131	32
2015	01	ald25_54	3133	31
2015	01	ald25_54	3134	11
2015	01	ald25_54	3135	16
2015	01	ald25_54	3141	84
2015	01	ald25_54	3142	11
2015	01	ald25_54	3143	10
2015	01	ald25_54	3151	49
2015	01	ald25_54	3152	87
2015	01	ald25_54	3153	61
2015	01	ald25_54	3154	4
2015	01	ald25_54	3211	84
2015	01	ald25_54	3212	214
2015	01	ald25_54	3213	60
2015	01	ald25_54	3214	50
2015	01	ald25_54	3230	7
2015	01	ald25_54	3240	55
2015	01	ald25_54	3251	19
2015	01	ald25_54	3254	41
2015	01	ald25_54	3256	366
2015	01	ald25_54	3257	102
2015	01	ald25_54	3258	170
2015	01	ald25_54	3259	140
2015	01	ald25_54	3311	70
2015	01	ald25_54	3312	318
2015	01	ald25_54	3313	603
2015	01	ald25_54	3315	90
2015	01	ald25_54	3321	366
2015	01	ald25_54	3322	1783
2015	01	ald25_54	3323	185
2015	01	ald25_54	3324	10
2015	01	ald25_54	3331	265
2015	01	ald25_54	3332	24
2015	01	ald25_54	3333	182
2015	01	ald25_54	3334	172
2015	01	ald25_54	3341	192
2015	01	ald25_54	3342	30
2015	01	ald25_54	3343	280
2015	01	ald25_54	3351	188
2015	01	ald25_54	3352	101
2015	01	ald25_54	3353	379
2015	01	ald25_54	3355	432
2015	01	ald25_54	3359	324
2015	01	ald25_54	3412	564
2015	01	ald25_54	3413	100
2015	01	ald25_54	3421	39
2015	01	ald25_54	3422	82
2015	01	ald25_54	3423	124
2015	01	ald25_54	3431	26
2015	01	ald25_54	3432	53
2015	01	ald25_54	3433	4
2015	01	ald25_54	3434	85
2015	01	ald25_54	3439	17
2015	01	ald25_54	3511	435
2015	01	ald25_54	3512	165
2015	01	ald25_54	3513	26
2015	01	ald25_54	3514	11
2015	01	ald25_54	3521	19
2015	01	ald25_54	3522	12
2015	01	ald25_54	4110	2310
2015	01	ald25_54	4132	12
2015	01	ald25_54	4211	9
2015	01	ald25_54	4212	43
2015	01	ald25_54	4214	39
2015	01	ald25_54	4221	83
2015	01	ald25_54	4222	268
2015	01	ald25_54	4223	51
2015	01	ald25_54	4224	123
2015	01	ald25_54	4225	14
2015	01	ald25_54	4226	278
2015	01	ald25_54	4227	6
2015	01	ald25_54	4229	20
2015	01	ald25_54	4311	700
2015	01	ald25_54	4312	17
2015	01	ald25_54	4313	44
2015	01	ald25_54	4321	1912
2015	01	ald25_54	4322	294
2015	01	ald25_54	4323	240
2015	01	ald25_54	4412	174
2015	01	ald25_54	4415	22
2015	01	ald25_54	4416	11
2015	01	ald25_54	5111	56
2015	01	ald25_54	5112	125
2015	01	ald25_54	5113	10
2015	01	ald25_54	5120	444
2015	01	ald25_54	5131	317
2015	01	ald25_54	5132	63
2015	01	ald25_54	5141	289
2015	01	ald25_54	5142	73
2015	01	ald25_54	5151	53
2015	01	ald25_54	5152	4
2015	01	ald25_54	5153	626
2015	01	ald25_54	5163	31
2015	01	ald25_54	5164	15
2015	01	ald25_54	5165	66
2015	01	ald25_54	5211	13
2015	01	ald25_54	5221	4
2015	01	ald25_54	5222	265
2015	01	ald25_54	5223	4138
2015	01	ald25_54	5230	21
2015	01	ald25_54	5242	8
2015	01	ald25_54	5243	7
2015	01	ald25_54	5244	246
2015	01	ald25_54	5245	99
2015	01	ald25_54	5246	233
2015	01	ald25_54	5249	60
