STATISTIKKAAR	ARBEIDSFYLKE	ALDERSGRUPPE	YRKE_1	antall
2015	01	ald15_24	0	624
2015	01	ald15_24	1	92
2015	01	ald15_24	2	577
2015	01	ald15_24	3	836
2015	01	ald15_24	4	832
2015	01	ald15_24	5	6805
2015	01	ald15_24	6	198
2015	01	ald15_24	7	1896
2015	01	ald15_24	8	805
2015	01	ald15_24	9	1379
2015	01	ald25_54	0	655
2015	01	ald25_54	1	5917
2015	01	ald25_54	2	16334
2015	01	ald25_54	3	10072
2015	01	ald25_54	4	5049
2015	01	ald25_54	5	15813
2015	01	ald25_54	6	387
2015	01	ald25_54	7	7140
2015	01	ald25_54	8	6008
2015	01	ald25_54	9	3455
2015	01	ald55_66	0	187
2015	01	ald55_66	1	2221
2015	01	ald55_66	2	4322
2015	01	ald55_66	3	2760
2015	01	ald55_66	4	1781
2015	01	ald55_66	5	4337
2015	01	ald55_66	6	94
2015	01	ald55_66	7	1403
2015	01	ald55_66	8	1792
2015	01	ald55_66	9	967
2015	01	ald67_74	0	120
2015	01	ald67_74	1	207
2015	01	ald67_74	2	371
2015	01	ald67_74	3	217
2015	01	ald67_74	4	198
2015	01	ald67_74	5	618
2015	01	ald67_74	6	32
2015	01	ald67_74	7	95
2015	01	ald67_74	8	211
2015	01	ald67_74	9	162
2015	02	ald15_24	0	1476
2015	02	ald15_24	1	278
2015	02	ald15_24	2	1400
2015	02	ald15_24	3	2392
2015	02	ald15_24	4	2609
2015	02	ald15_24	5	17241
2015	02	ald15_24	6	217
2015	02	ald15_24	7	2895
2015	02	ald15_24	8	651
2015	02	ald15_24	9	2578
2015	02	ald25_54	0	1860
2015	02	ald25_54	1	17945
2015	02	ald25_54	2	44451
2015	02	ald25_54	3	30872
2015	02	ald25_54	4	15553
2015	02	ald25_54	5	32817
2015	02	ald25_54	6	513
2015	02	ald25_54	7	11020
2015	02	ald25_54	8	6460
2015	02	ald25_54	9	7546
2015	02	ald55_66	0	315
2015	02	ald55_66	1	5928
2015	02	ald55_66	2	11062
2015	02	ald55_66	3	7101
2015	02	ald55_66	4	4003
2015	02	ald55_66	5	7424
2015	02	ald55_66	6	132
2015	02	ald55_66	7	1760
2015	02	ald55_66	8	1947
2015	02	ald55_66	9	1371
2015	02	ald67_74	0	105
