STATISTIKKAAR	ARBEIDSFYLKE	ALDERSGRUPPE	YRKE_4	antall
2019	01	ald15_24	0000	112
2019	01	ald15_24	0110	10
2019	01	ald15_24	0210	17
2019	01	ald15_24	0310	533
2019	01	ald15_24	1120	14
2019	01	ald15_24	1221	5
2019	01	ald15_24	1323	5
2019	01	ald15_24	1420	29
2019	01	ald15_24	2142	11
2019	01	ald15_24	2166	10
2019	01	ald15_24	2223	212
2019	01	ald15_24	2224	51
2019	01	ald15_24	2264	10
2019	01	ald15_24	2267	6
2019	01	ald15_24	2310	21
2019	01	ald15_24	2330	6
2019	01	ald15_24	2341	136
2019	01	ald15_24	2342	63
2019	01	ald15_24	2354	7
2019	01	ald15_24	2355	15
2019	01	ald15_24	2359	5
2019	01	ald15_24	2421	5
2019	01	ald15_24	2422	11
2019	01	ald15_24	2423	5
2019	01	ald15_24	2431	12
2019	01	ald15_24	2511	7
2019	01	ald15_24	2512	8
2019	01	ald15_24	2519	14
2019	01	ald15_24	2635	24
2019	01	ald15_24	2642	14
2019	01	ald15_24	2652	4
2019	01	ald15_24	2654	7
2019	01	ald15_24	3112	20
2019	01	ald15_24	3113	7
2019	01	ald15_24	3114	13
2019	01	ald15_24	3115	7
2019	01	ald15_24	3119	19
2019	01	ald15_24	3123	6
2019	01	ald15_24	3141	7
2019	01	ald15_24	3211	11
2019	01	ald15_24	3212	22
2019	01	ald15_24	3240	11
2019	01	ald15_24	3254	6
2019	01	ald15_24	3256	23
2019	01	ald15_24	3258	53
2019	01	ald15_24	3312	15
2019	01	ald15_24	3313	9
2019	01	ald15_24	3321	13
2019	01	ald15_24	3322	73
2019	01	ald15_24	3323	27
2019	01	ald15_24	3331	13
2019	01	ald15_24	3333	42
2019	01	ald15_24	3334	8
2019	01	ald15_24	3343	8
2019	01	ald15_24	3351	7
2019	01	ald15_24	3353	14
2019	01	ald15_24	3355	12
2019	01	ald15_24	3412	35
2019	01	ald15_24	3413	9
2019	01	ald15_24	3421	77
2019	01	ald15_24	3422	133
2019	01	ald15_24	3423	111
2019	01	ald15_24	3431	4
2019	01	ald15_24	3432	4
2019	01	ald15_24	3511	39
2019	01	ald15_24	3512	26
2019	01	ald15_24	4110	248
2019	01	ald15_24	4211	4
2019	01	ald15_24	4221	4
2019	01	ald15_24	4222	26
2019	01	ald15_24	4223	5
2019	01	ald15_24	4224	66
2019	01	ald15_24	4226	101
2019	01	ald15_24	4229	5
2019	01	ald15_24	4311	27
2019	01	ald15_24	4321	201
2019	01	ald15_24	4322	10
2019	01	ald15_24	4323	16
2019	01	ald15_24	4411	6
2019	01	ald15_24	4412	17
2019	01	ald15_24	5113	8
2019	01	ald15_24	5120	202
2019	01	ald15_24	5131	348
2019	01	ald15_24	5132	67
2019	01	ald15_24	5141	103
2019	01	ald15_24	5142	11
2019	01	ald15_24	5151	4
2019	01	ald15_24	5153	102
2019	01	ald15_24	5164	17
2019	01	ald15_24	5222	10
2019	01	ald15_24	5223	2829
2019	01	ald15_24	5230	14
2019	01	ald15_24	5244	27
2019	01	ald15_24	5245	31
2019	01	ald15_24	5246	326
2019	01	ald15_24	5249	15
2019	01	ald15_24	5311	661
2019	01	ald15_24	5312	93
2019	01	ald15_24	5321	587
2019	01	ald15_24	5322	121
2019	01	ald15_24	5329	1108
2019	01	ald15_24	5413	20
2019	01	ald15_24	5414	28
2019	01	ald15_24	5419	27
2019	01	ald15_24	6111	12
2019	01	ald15_24	6113	41
2019	01	ald15_24	6121	55
2019	01	ald15_24	6122	6
2019	01	ald15_24	6130	73
2019	01	ald15_24	6210	5
2019	01	ald15_24	7112	28
2019	01	ald15_24	7114	46
2019	01	ald15_24	7115	388
2019	01	ald15_24	7119	9
2019	01	ald15_24	7121	8
2019	01	ald15_24	7122	5
2019	01	ald15_24	7124	6
2019	01	ald15_24	7125	6
2019	01	ald15_24	7126	197
2019	01	ald15_24	7127	27
2019	01	ald15_24	7131	22
2019	01	ald15_24	7132	13
2019	01	ald15_24	7133	9
2019	01	ald15_24	7211	15
2019	01	ald15_24	7212	24
2019	01	ald15_24	7213	33
2019	01	ald15_24	7214	44
2019	01	ald15_24	7215	6
2019	01	ald15_24	7222	22
2019	01	ald15_24	7223	26
2019	01	ald15_24	7231	267
2019	01	ald15_24	7233	180
2019	01	ald15_24	7322	11
2019	01	ald15_24	7323	7
2019	01	ald15_24	7411	403
2019	01	ald15_24	7412	34
2019	01	ald15_24	7413	48
2019	01	ald15_24	7421	6
2019	01	ald15_24	7422	73
2019	01	ald15_24	7511	4
2019	01	ald15_24	7512	14
2019	01	ald15_24	7522	8
2019	01	ald15_24	7541	5
2019	01	ald15_24	7542	4
2019	01	ald15_24	7549	7
2019	01	ald15_24	8114	15
2019	01	ald15_24	8121	23
2019	01	ald15_24	8131	108
2019	01	ald15_24	8142	23
2019	01	ald15_24	8143	32
2019	01	ald15_24	8157	25
2019	01	ald15_24	8160	208
2019	01	ald15_24	8171	84
2019	01	ald15_24	8172	6
2019	01	ald15_24	8181	19
2019	01	ald15_24	8211	14
2019	01	ald15_24	8212	18
2019	01	ald15_24	8322	59
2019	01	ald15_24	8331	6
2019	01	ald15_24	8332	60
2019	01	ald15_24	8342	92
2019	01	ald15_24	8343	6
2019	01	ald15_24	8350	9
2019	01	ald15_24	9112	320
2019	01	ald15_24	9122	28
2019	01	ald15_24	9212	46
2019	01	ald15_24	9213	13
2019	01	ald15_24	9214	27
2019	01	ald15_24	9312	212
2019	01	ald15_24	9313	103
2019	01	ald15_24	9321	11
2019	01	ald15_24	9329	95
2019	01	ald15_24	9333	72
2019	01	ald15_24	9334	27
2019	01	ald15_24	9412	415
2019	01	ald15_24	9611	24
2019	01	ald15_24	9612	5
2019	01	ald15_24	9621	10
2019	01	ald15_24	9622	75
2019	01	ald15_24	9629	16
2019	01	ald25_54	0000	190
2019	01	ald25_54	0110	373
2019	01	ald25_54	0210	10
2019	01	ald25_54	0310	58
2019	01	ald25_54	1111	33
2019	01	ald25_54	1112	13
2019	01	ald25_54	1114	22
2019	01	ald25_54	1120	1042
2019	01	ald25_54	1211	182
2019	01	ald25_54	1212	46
2019	01	ald25_54	1213	54
2019	01	ald25_54	1219	468
2019	01	ald25_54	1221	382
2019	01	ald25_54	1222	32
2019	01	ald25_54	1223	47
2019	01	ald25_54	1311	21
2019	01	ald25_54	1321	355
2019	01	ald25_54	1322	17
2019	01	ald25_54	1323	444
2019	01	ald25_54	1324	202
2019	01	ald25_54	1330	96
2019	01	ald25_54	1341	143
2019	01	ald25_54	1342	339
2019	01	ald25_54	1343	35
2019	01	ald25_54	1344	59
2019	01	ald25_54	1345	377
2019	01	ald25_54	1346	53
2019	01	ald25_54	1349	114
2019	01	ald25_54	1411	7
2019	01	ald25_54	1412	63
2019	01	ald25_54	1420	1126
2019	01	ald25_54	1431	57
2019	01	ald25_54	1439	22
2019	01	ald25_54	2111	4
2019	01	ald25_54	2113	41
2019	01	ald25_54	2114	26
2019	01	ald25_54	2131	5
2019	01	ald25_54	2141	22
2019	01	ald25_54	2142	632
2019	01	ald25_54	2143	5
2019	01	ald25_54	2144	51
2019	01	ald25_54	2145	26
2019	01	ald25_54	2146	34
2019	01	ald25_54	2149	131
2019	01	ald25_54	2151	47
2019	01	ald25_54	2152	51
2019	01	ald25_54	2161	113
2019	01	ald25_54	2162	30
2019	01	ald25_54	2163	29
2019	01	ald25_54	2164	47
2019	01	ald25_54	2165	17
2019	01	ald25_54	2166	134
2019	01	ald25_54	2211	236
2019	01	ald25_54	2212	524
2019	01	ald25_54	2221	858
2019	01	ald25_54	2222	75
2019	01	ald25_54	2223	2273
2019	01	ald25_54	2224	967
2019	01	ald25_54	2250	64
2019	01	ald25_54	2261	92
2019	01	ald25_54	2262	55
2019	01	ald25_54	2264	201
2019	01	ald25_54	2265	21
2019	01	ald25_54	2266	21
2019	01	ald25_54	2267	83
2019	01	ald25_54	2269	9
2019	01	ald25_54	2310	282
2019	01	ald25_54	2320	22
2019	01	ald25_54	2330	1089
2019	01	ald25_54	2341	3215
2019	01	ald25_54	2342	1507
2019	01	ald25_54	2351	14
2019	01	ald25_54	2352	85
2019	01	ald25_54	2354	77
2019	01	ald25_54	2359	75
2019	01	ald25_54	2411	338
2019	01	ald25_54	2412	95
2019	01	ald25_54	2413	153
2019	01	ald25_54	2421	143
2019	01	ald25_54	2422	1406
2019	01	ald25_54	2423	247
2019	01	ald25_54	2424	20
2019	01	ald25_54	2431	187
2019	01	ald25_54	2432	40
2019	01	ald25_54	2433	68
2019	01	ald25_54	2434	14
2019	01	ald25_54	2511	462
2019	01	ald25_54	2512	140
2019	01	ald25_54	2519	203
2019	01	ald25_54	2521	7
2019	01	ald25_54	2522	10
2019	01	ald25_54	2529	32
2019	01	ald25_54	2611	164
2019	01	ald25_54	2612	18
2019	01	ald25_54	2619	12
2019	01	ald25_54	2621	29
2019	01	ald25_54	2622	74
2019	01	ald25_54	2631	21
2019	01	ald25_54	2634	294
2019	01	ald25_54	2635	600
2019	01	ald25_54	2636	61
2019	01	ald25_54	2641	18
2019	01	ald25_54	2642	104
