STATISTIKKAAR	BOSTEDSFYLKE	ALDERSGRUPPE	YRKE_3	ANTALL
2019	01	ald15_24	000	112
2019	01	ald15_24	011	10
2019	01	ald15_24	021	17
2019	01	ald15_24	031	533
2019	01	ald15_24	111	8
2019	01	ald15_24	112	17
2019	01	ald15_24	122	11
2019	01	ald15_24	132	4
2019	01	ald15_24	142	33
2019	01	ald15_24	214	12
2019	01	ald15_24	216	24
2019	01	ald15_24	222	279
2019	01	ald15_24	226	19
2019	01	ald15_24	231	86
2019	01	ald15_24	233	9
2019	01	ald15_24	234	244
2019	01	ald15_24	235	37
2019	01	ald15_24	241	11
2019	01	ald15_24	242	50
2019	01	ald15_24	243	35
2019	01	ald15_24	251	46
2019	01	ald15_24	261	4
2019	01	ald15_24	262	4
2019	01	ald15_24	263	26
2019	01	ald15_24	264	30
2019	01	ald15_24	265	21
2019	01	ald15_24	311	81
2019	01	ald15_24	312	4
2019	01	ald15_24	314	8
2019	01	ald15_24	315	5
2019	01	ald15_24	321	39
2019	01	ald15_24	324	13
2019	01	ald15_24	325	83
2019	01	ald15_24	331	43
2019	01	ald15_24	332	159
2019	01	ald15_24	333	129
2019	01	ald15_24	334	9
2019	01	ald15_24	335	37
2019	01	ald15_24	341	41
2019	01	ald15_24	342	325
2019	01	ald15_24	343	16
2019	01	ald15_24	351	89
2019	01	ald15_24	352	15
2019	01	ald15_24	411	332
2019	01	ald15_24	421	14
2019	01	ald15_24	422	268
2019	01	ald15_24	431	36
2019	01	ald15_24	432	370
2019	01	ald15_24	441	29
2019	01	ald15_24	511	27
2019	01	ald15_24	512	231
2019	01	ald15_24	513	526
2019	01	ald15_24	514	136
2019	01	ald15_24	515	99
2019	01	ald15_24	516	26
2019	01	ald15_24	522	3277
2019	01	ald15_24	523	10
2019	01	ald15_24	524	516
2019	01	ald15_24	531	866
2019	01	ald15_24	532	1869
2019	01	ald15_24	541	161
2019	01	ald15_24	611	60
2019	01	ald15_24	612	62
2019	01	ald15_24	613	66
2019	01	ald15_24	621	5
2019	01	ald15_24	711	502
2019	01	ald15_24	712	264
2019	01	ald15_24	713	48
2019	01	ald15_24	721	129
2019	01	ald15_24	722	47
2019	01	ald15_24	723	469
2019	01	ald15_24	731	4
2019	01	ald15_24	732	21
2019	01	ald15_24	741	545
2019	01	ald15_24	742	91
2019	01	ald15_24	751	19
2019	01	ald15_24	752	8
2019	01	ald15_24	753	6
2019	01	ald15_24	754	25
2019	01	ald15_24	811	26
2019	01	ald15_24	812	24
2019	01	ald15_24	813	105
2019	01	ald15_24	814	56
2019	01	ald15_24	815	31
2019	01	ald15_24	816	218
2019	01	ald15_24	817	90
2019	01	ald15_24	818	26
2019	01	ald15_24	821	30
2019	01	ald15_24	832	53
2019	01	ald15_24	833	80
2019	01	ald15_24	834	108
2019	01	ald15_24	835	13
2019	01	ald15_24	911	343
2019	01	ald15_24	912	34
2019	01	ald15_24	921	85
2019	01	ald15_24	931	345
2019	01	ald15_24	932	110
2019	01	ald15_24	933	115
2019	01	ald15_24	941	442
2019	01	ald15_24	961	37
2019	01	ald15_24	962	193
2019	01	ald25_54	000	235
2019	01	ald25_54	011	375
2019	01	ald25_54	021	11
2019	01	ald25_54	031	56
2019	01	ald25_54	111	86
2019	01	ald25_54	112	1167
2019	01	ald25_54	121	921
2019	01	ald25_54	122	648
2019	01	ald25_54	131	24
2019	01	ald25_54	132	1252
2019	01	ald25_54	133	135
2019	01	ald25_54	134	1236
2019	01	ald25_54	141	76
2019	01	ald25_54	142	1284
2019	01	ald25_54	143	84
2019	01	ald25_54	211	61
2019	01	ald25_54	212	8
2019	01	ald25_54	213	32
2019	01	ald25_54	214	1171
2019	01	ald25_54	215	167
2019	01	ald25_54	216	412
2019	01	ald25_54	221	603
2019	01	ald25_54	222	4345
2019	01	ald25_54	225	54
2019	01	ald25_54	226	480
2019	01	ald25_54	231	369
2019	01	ald25_54	232	25
2019	01	ald25_54	233	1104
2019	01	ald25_54	234	5026
2019	01	ald25_54	235	294
2019	01	ald25_54	241	809
2019	01	ald25_54	242	2321
2019	01	ald25_54	243	423
2019	01	ald25_54	251	1377
2019	01	ald25_54	252	106
2019	01	ald25_54	261	203
2019	01	ald25_54	262	104
2019	01	ald25_54	263	938
2019	01	ald25_54	264	305
2019	01	ald25_54	265	84
2019	01	ald25_54	311	2790
2019	01	ald25_54	312	501
2019	01	ald25_54	313	83
2019	01	ald25_54	314	114
2019	01	ald25_54	315	170
2019	01	ald25_54	321	455
2019	01	ald25_54	323	11
2019	01	ald25_54	324	90
2019	01	ald25_54	325	891
2019	01	ald25_54	331	930
2019	01	ald25_54	332	2257
2019	01	ald25_54	333	722
2019	01	ald25_54	334	453
2019	01	ald25_54	335	1400
2019	01	ald25_54	341	760
2019	01	ald25_54	342	278
2019	01	ald25_54	343	207
2019	01	ald25_54	351	672
2019	01	ald25_54	352	38
2019	01	ald25_54	411	2161
2019	01	ald25_54	413	12
2019	01	ald25_54	421	68
2019	01	ald25_54	422	831
2019	01	ald25_54	431	751
2019	01	ald25_54	432	2592
2019	01	ald25_54	441	158
2019	01	ald25_54	511	167
2019	01	ald25_54	512	515
2019	01	ald25_54	513	478
2019	01	ald25_54	514	429
2019	01	ald25_54	515	706
2019	01	ald25_54	516	143
2019	01	ald25_54	521	17
2019	01	ald25_54	522	4464
2019	01	ald25_54	523	17
2019	01	ald25_54	524	667
2019	01	ald25_54	531	3685
2019	01	ald25_54	532	5873
2019	01	ald25_54	541	999
2019	01	ald25_54	611	222
2019	01	ald25_54	612	59
2019	01	ald25_54	613	89
2019	01	ald25_54	621	14
2019	01	ald25_54	622	9
2019	01	ald25_54	711	2340
2019	01	ald25_54	712	1313
2019	01	ald25_54	713	449
2019	01	ald25_54	721	675
2019	01	ald25_54	722	171
2019	01	ald25_54	723	1522
2019	01	ald25_54	731	63
2019	01	ald25_54	732	135
2019	01	ald25_54	741	1281
2019	01	ald25_54	742	124
2019	01	ald25_54	751	121
2019	01	ald25_54	752	89
2019	01	ald25_54	753	23
2019	01	ald25_54	754	66
2019	01	ald25_54	811	279
2019	01	ald25_54	812	259
2019	01	ald25_54	813	658
2019	01	ald25_54	814	287
2019	01	ald25_54	815	219
2019	01	ald25_54	816	1281
2019	01	ald25_54	817	271
2019	01	ald25_54	818	223
2019	01	ald25_54	821	478
2019	01	ald25_54	831	120
2019	01	ald25_54	832	381
2019	01	ald25_54	833	1504
2019	01	ald25_54	834	822
2019	01	ald25_54	835	35
2019	01	ald25_54	911	1856
2019	01	ald25_54	912	154
2019	01	ald25_54	921	79
2019	01	ald25_54	931	724
2019	01	ald25_54	932	288
2019	01	ald25_54	933	160
2019	01	ald25_54	941	464
2019	01	ald25_54	951	11
2019	01	ald25_54	961	254
2019	01	ald25_54	962	205
2019	01	ald55_66	000	45
2019	01	ald55_66	011	76
2019	01	ald55_66	031	9
2019	01	ald55_66	111	69
2019	01	ald55_66	112	600
2019	01	ald55_66	121	490
2019	01	ald55_66	122	242
2019	01	ald55_66	131	9
2019	01	ald55_66	132	556
2019	01	ald55_66	133	56
2019	01	ald55_66	134	599
2019	01	ald55_66	141	18
2019	01	ald55_66	142	331
2019	01	ald55_66	143	33
2019	01	ald55_66	211	9
2019	01	ald55_66	212	7
2019	01	ald55_66	213	7
2019	01	ald55_66	214	351
2019	01	ald55_66	215	51
2019	01	ald55_66	216	74
2019	01	ald55_66	221	134
2019	01	ald55_66	222	1002
2019	01	ald55_66	225	11
2019	01	ald55_66	226	89
2019	01	ald55_66	231	147
2019	01	ald55_66	232	10
2019	01	ald55_66	233	418
2019	01	ald55_66	234	920
2019	01	ald55_66	235	98
2019	01	ald55_66	241	282
2019	01	ald55_66	242	975
2019	01	ald55_66	243	100
2019	01	ald55_66	251	290
2019	01	ald55_66	252	23
2019	01	ald55_66	261	53
2019	01	ald55_66	262	32
2019	01	ald55_66	263	231
2019	01	ald55_66	264	107
2019	01	ald55_66	265	26
2019	01	ald55_66	311	853
2019	01	ald55_66	312	202
2019	01	ald55_66	313	37
2019	01	ald55_66	314	52
2019	01	ald55_66	315	91
2019	01	ald55_66	321	122
2019	01	ald55_66	325	264
2019	01	ald55_66	331	430
2019	01	ald55_66	332	661
2019	01	ald55_66	333	150
2019	01	ald55_66	334	251
2019	01	ald55_66	335	389
