STATISTIKKAAR	ARBEIDSFYLKE	ALDERSGRUPPE	YRKE_1	antall
2019	05	ald67_74	3	172
2019	05	ald67_74	4	156
2019	05	ald67_74	5	647
2019	05	ald67_74	6	93
2019	05	ald67_74	7	111
2019	05	ald67_74	8	285
2019	05	ald67_74	9	153
2019	06	ald15_24	0	590
2019	06	ald15_24	1	64
2019	06	ald15_24	2	716
2019	06	ald15_24	3	816
2019	06	ald15_24	4	949
2019	06	ald15_24	5	6773
2019	06	ald15_24	6	144
2019	06	ald15_24	7	2317
2019	06	ald15_24	8	718
2019	06	ald15_24	9	1541
2019	06	ald25_54	0	605
2019	06	ald25_54	1	7315
2019	06	ald25_54	2	18926
2019	06	ald25_54	3	12741
2019	06	ald25_54	4	5288
2019	06	ald25_54	5	15755
2019	06	ald25_54	6	417
2019	06	ald25_54	7	8214
2019	06	ald25_54	8	5483
2019	06	ald25_54	9	4490
2019	06	ald55_66	0	143
2019	06	ald55_66	1	3023
2019	06	ald55_66	2	5021
2019	06	ald55_66	3	3746
2019	06	ald55_66	4	1811
2019	06	ald55_66	5	4643
2019	06	ald55_66	6	94
2019	06	ald55_66	7	1695
2019	06	ald55_66	8	1700
2019	06	ald55_66	9	1062
2019	06	ald67_74	0	12
2019	06	ald67_74	1	384
2019	06	ald67_74	2	464
2019	06	ald67_74	3	355
2019	06	ald67_74	4	251
2019	06	ald67_74	5	742
2019	06	ald67_74	6	27
2019	06	ald67_74	7	137
2019	06	ald67_74	8	274
2019	06	ald67_74	9	190
2019	07	ald15_24	0	638
2019	07	ald15_24	1	83
2019	07	ald15_24	2	503
2019	07	ald15_24	3	815
2019	07	ald15_24	4	735
2019	07	ald15_24	5	6044
2019	07	ald15_24	6	149
2019	07	ald15_24	7	1714
2019	07	ald15_24	8	636
2019	07	ald15_24	9	1451
2019	07	ald25_54	0	502
2019	07	ald25_54	1	5736
2019	07	ald25_54	2	16545
2019	07	ald25_54	3	10290
2019	07	ald25_54	4	4369
2019	07	ald25_54	5	14309
2019	07	ald25_54	6	363
2019	07	ald25_54	7	6523
2019	07	ald25_54	8	4428
2019	07	ald25_54	9	3806
2019	07	ald55_66	0	93
2019	07	ald55_66	1	2630
2019	07	ald55_66	2	4569
2019	07	ald55_66	3	3096
2019	07	ald55_66	4	1604
2019	07	ald55_66	5	4372
2019	07	ald55_66	6	105
2019	07	ald55_66	7	1473
2019	07	ald55_66	8	1336
2019	07	ald55_66	9	910
2019	07	ald67_74	0	16
2019	07	ald67_74	1	266
2019	07	ald67_74	2	444
2019	07	ald67_74	3	241
2019	07	ald67_74	4	185
2019	07	ald67_74	5	582
2019	07	ald67_74	6	24
2019	07	ald67_74	7	142
2019	07	ald67_74	8	215
2019	07	ald67_74	9	133
2019	08	ald15_24	0	331
2019	08	ald15_24	1	49
2019	08	ald15_24	2	525
2019	08	ald15_24	3	377
2019	08	ald15_24	4	295
2019	08	ald15_24	5	4226
2019	08	ald15_24	6	121
2019	08	ald15_24	7	1377
2019	08	ald15_24	8	638
2019	08	ald15_24	9	801
2019	08	ald25_54	0	137
2019	08	ald25_54	1	3767
2019	08	ald25_54	2	11689
2019	08	ald25_54	3	6114
2019	08	ald25_54	4	2278
2019	08	ald25_54	5	10503
2019	08	ald25_54	6	213
2019	08	ald25_54	7	4648
2019	08	ald25_54	8	3942
2019	08	ald25_54	9	2144
2019	08	ald55_66	0	34
2019	08	ald55_66	1	1713
2019	08	ald55_66	2	3365
2019	08	ald55_66	3	2260
2019	08	ald55_66	4	1059
2019	08	ald55_66	5	3369
2019	08	ald55_66	6	56
2019	08	ald55_66	7	1064
2019	08	ald55_66	8	1326
2019	08	ald55_66	9	693
2019	08	ald67_74	0	13
2019	08	ald67_74	1	209
2019	08	ald67_74	2	329
2019	08	ald67_74	3	168
2019	08	ald67_74	4	107
2019	08	ald67_74	5	461
2019	08	ald67_74	6	20
2019	08	ald67_74	7	95
2019	08	ald67_74	8	206
2019	08	ald67_74	9	114
2019	09	ald15_24	0	254
2019	09	ald15_24	1	34
2019	09	ald15_24	2	334
2019	09	ald15_24	3	305
2019	09	ald15_24	4	318
2019	09	ald15_24	5	2913
2019	09	ald15_24	6	58
2019	09	ald15_24	7	849
2019	09	ald15_24	8	341
2019	09	ald15_24	9	607
2019	09	ald25_54	0	147
2019	09	ald25_54	1	2611
2019	09	ald25_54	2	8112
2019	09	ald25_54	3	3998
2019	09	ald25_54	4	1755
2019	09	ald25_54	5	6733
2019	09	ald25_54	6	161
2019	09	ald25_54	7	2846
2019	09	ald25_54	8	2192
2019	09	ald25_54	9	1483
2019	09	ald55_66	0	23
2019	09	ald55_66	1	1134
2019	09	ald55_66	2	2096
2019	09	ald55_66	3	1149
2019	09	ald55_66	4	699
2019	09	ald55_66	5	1962
2019	09	ald55_66	6	27
2019	09	ald55_66	7	541
2019	09	ald55_66	8	806
2019	09	ald55_66	9	441
2019	09	ald67_74	0	4
2019	09	ald67_74	1	139
2019	09	ald67_74	2	173
2019	09	ald67_74	3	96
2019	09	ald67_74	4	79
2019	09	ald67_74	5	262
2019	09	ald67_74	6	10
2019	09	ald67_74	7	65
2019	09	ald67_74	8	157
2019	09	ald67_74	9	53
2019	10	ald15_24	0	345
2019	10	ald15_24	1	69
2019	10	ald15_24	2	647
2019	10	ald15_24	3	642
2019	10	ald15_24	4	735
2019	10	ald15_24	5	5944
2019	10	ald15_24	6	227
2019	10	ald15_24	7	1823
2019	10	ald15_24	8	773
2019	10	ald15_24	9	1176
2019	10	ald25_54	0	265
2019	10	ald25_54	1	4797
2019	10	ald25_54	2	14264
2019	10	ald25_54	3	8761
2019	10	ald25_54	4	3535
2019	10	ald25_54	5	11581
2019	10	ald25_54	6	293
2019	10	ald25_54	7	5636
2019	10	ald25_54	8	3781
2019	10	ald25_54	9	2601
2019	10	ald55_66	0	80
2019	10	ald55_66	1	1885
2019	10	ald55_66	2	3455
2019	10	ald55_66	3	2431
2019	10	ald55_66	4	1234
2019	10	ald55_66	5	3296
2019	10	ald55_66	6	60
2019	10	ald55_66	7	1115
2019	10	ald55_66	8	1188
2019	10	ald55_66	9	718
2019	10	ald67_74	0	4
2019	10	ald67_74	1	165
2019	10	ald67_74	2	384
2019	10	ald67_74	3	210
2019	10	ald67_74	4	134
2019	10	ald67_74	5	455
2019	10	ald67_74	6	14
2019	10	ald67_74	7	85
2019	10	ald67_74	8	187
2019	10	ald67_74	9	120
2019	11	ald15_24	0	858
2019	11	ald15_24	1	153
2019	11	ald15_24	2	1734
2019	11	ald15_24	3	1924
2019	11	ald15_24	4	1787
2019	11	ald15_24	5	13659
2019	11	ald15_24	6	1262
2019	11	ald15_24	7	4628
2019	11	ald15_24	8	2036
2019	11	ald15_24	9	2241
2019	11	ald25_54	0	567
2019	11	ald25_54	1	13249
2019	11	ald25_54	2	42585
2019	11	ald25_54	3	28375
2019	11	ald25_54	4	9180
2019	11	ald25_54	5	28227
2019	11	ald25_54	6	1251
2019	11	ald25_54	7	17748
2019	11	ald25_54	8	13370
2019	11	ald25_54	9	7653
2019	11	ald55_66	0	114
2019	11	ald55_66	1	5356
2019	11	ald55_66	2	10124
2019	11	ald55_66	3	7125
2019	11	ald55_66	4	2871
2019	11	ald55_66	5	7344
2019	11	ald55_66	6	332
2019	11	ald55_66	7	3236
2019	11	ald55_66	8	3192
2019	11	ald55_66	9	1765
2019	11	ald67_74	0	26
2019	11	ald67_74	1	458
2019	11	ald67_74	2	815
2019	11	ald67_74	3	491
2019	11	ald67_74	4	281
2019	11	ald67_74	5	914
2019	11	ald67_74	6	138
2019	11	ald67_74	7	219
2019	11	ald67_74	8	356
2019	11	ald67_74	9	194
2019	12	ald15_24	0	1209
2019	12	ald15_24	1	209
2019	12	ald15_24	2	2173
2019	12	ald15_24	3	2195
2019	12	ald15_24	4	2135
2019	12	ald15_24	5	17274
2019	12	ald15_24	6	641
2019	12	ald15_24	7	4769
2019	12	ald15_24	8	1748
2019	12	ald15_24	9	3085
2019	12	ald25_54	0	1975
2019	12	ald25_54	1	13471
2019	12	ald25_54	2	48799
2019	12	ald25_54	3	26977
2019	12	ald25_54	4	9406
2019	12	ald25_54	5	30935
2019	12	ald25_54	6	1229
2019	12	ald25_54	7	16264
2019	12	ald25_54	8	9514
2019	12	ald25_54	9	7897
2019	12	ald55_66	0	222
2019	12	ald55_66	1	5283
2019	12	ald55_66	2	12056
2019	12	ald55_66	3	7049
2019	12	ald55_66	4	3003
2019	12	ald55_66	5	8293
2019	12	ald55_66	6	267
2019	12	ald55_66	7	3351
2019	12	ald55_66	8	2875
2019	12	ald55_66	9	1726
2019	12	ald67_74	0	49
2019	12	ald67_74	1	516
2019	12	ald67_74	2	1107
2019	12	ald67_74	3	539
2019	12	ald67_74	4	328
2019	12	ald67_74	5	1262
2019	12	ald67_74	6	66
2019	12	ald67_74	7	224
2019	12	ald67_74	8	428
2019	12	ald67_74	9	268
2019	14	ald15_24	0	219
2019	14	ald15_24	1	24
2019	14	ald15_24	2	294
2019	14	ald15_24	3	279
2019	14	ald15_24	4	315
2019	14	ald15_24	5	2969
2019	14	ald15_24	6	276
2019	14	ald15_24	7	1146
2019	14	ald15_24	8	778
2019	14	ald15_24	9	687
2019	14	ald25_54	0	145
2019	14	ald25_54	1	2641
2019	14	ald25_54	2	7979
2019	14	ald25_54	3	3934
2019	14	ald25_54	4	1643
2019	14	ald25_54	5	6036
2019	14	ald25_54	6	467
2019	14	ald25_54	7	3127
2019	14	ald25_54	8	3470
2019	14	ald25_54	9	1780
2019	14	ald55_66	0	48
2019	14	ald55_66	1	1282
2019	14	ald55_66	2	2442
2019	14	ald55_66	3	1280
2019	14	ald55_66	4	708
2019	14	ald55_66	5	2356
2019	14	ald55_66	6	114
2019	14	ald55_66	7	820
2019	14	ald55_66	8	1250
2019	14	ald55_66	9	575
2019	14	ald67_74	0	11
2019	14	ald67_74	1	135
2019	14	ald67_74	2	256
2019	14	ald67_74	3	125
2019	14	ald67_74	4	96
2019	14	ald67_74	5	475
2019	14	ald67_74	6	59
2019	14	ald67_74	7	79
2019	14	ald67_74	8	228
2019	14	ald67_74	9	113
2019	15	ald15_24	0	564
2019	15	ald15_24	1	61
2019	15	ald15_24	2	740
2019	15	ald15_24	3	804
2019	15	ald15_24	4	780
2019	15	ald15_24	5	7103
2019	15	ald15_24	6	433
2019	15	ald15_24	7	2374
2019	15	ald15_24	8	1105
2019	15	ald15_24	9	1482
2019	15	ald25_54	0	432
2019	15	ald25_54	1	6623
2019	15	ald25_54	2	18150
2019	15	ald25_54	3	12414
2019	15	ald25_54	4	4538
2019	15	ald25_54	5	14872
2019	15	ald25_54	6	763
2019	15	ald25_54	7	8492
2019	15	ald25_54	8	7163
2019	15	ald25_54	9	3809
2019	15	ald55_66	0	126
2019	15	ald55_66	1	3161
2019	15	ald55_66	2	4806
2019	15	ald55_66	3	3891
2019	15	ald55_66	4	1786
2019	15	ald55_66	5	5244
2019	15	ald55_66	6	180
2019	15	ald55_66	7	2054
2019	15	ald55_66	8	2473
2019	15	ald55_66	9	1096
2019	15	ald67_74	0	48
2019	15	ald67_74	1	364
2019	15	ald67_74	2	511
2019	15	ald67_74	3	352
2019	15	ald67_74	4	210
2019	15	ald67_74	5	905
2019	15	ald67_74	6	59
2019	15	ald67_74	7	169
2019	15	ald67_74	8	376
2019	15	ald67_74	9	217
2019	18	ald15_24	0	648
2019	18	ald15_24	1	83
2019	18	ald15_24	2	735
2019	18	ald15_24	3	635
2019	18	ald15_24	4	740
2019	18	ald15_24	5	6852
2019	18	ald15_24	6	530
2019	18	ald15_24	7	2145
2019	18	ald15_24	8	1110
2019	18	ald15_24	9	1455
2019	18	ald25_54	0	1025
2019	18	ald25_54	1	5975
2019	18	ald25_54	2	18021
2019	18	ald25_54	3	8809
2019	18	ald25_54	4	4203
2019	18	ald25_54	5	14894
2019	18	ald25_54	6	1060
2019	18	ald25_54	7	6316
2019	18	ald25_54	8	5731
2019	18	ald25_54	9	4113
2019	18	ald55_66	0	198
2019	18	ald55_66	1	2772
2019	18	ald55_66	2	5483
2019	18	ald55_66	3	2944
2019	18	ald55_66	4	1648
2019	18	ald55_66	5	4813
2019	18	ald55_66	6	193
2019	18	ald55_66	7	1439
2019	18	ald55_66	8	1880
2019	18	ald55_66	9	1223
2019	18	ald67_74	0	46
2019	18	ald67_74	1	256
2019	18	ald67_74	2	449
2019	18	ald67_74	3	254
2019	18	ald67_74	4	174
2019	18	ald67_74	5	834
2019	18	ald67_74	6	36
2019	18	ald67_74	7	144
2019	18	ald67_74	8	332
2019	18	ald67_74	9	206
2019	19	ald15_24	0	778
2019	19	ald15_24	1	71
2019	19	ald15_24	2	760
2019	19	ald15_24	3	601
2019	19	ald15_24	4	634
2019	19	ald15_24	5	6356
2019	19	ald15_24	6	275
2019	19	ald15_24	7	1471
2019	19	ald15_24	8	614
2019	19	ald15_24	9	1175
2019	19	ald25_54	0	1366
2019	19	ald25_54	1	4411
2019	19	ald25_54	2	16309
2019	19	ald25_54	3	6789
2019	19	ald25_54	4	2634
2019	19	ald25_54	5	10509
2019	19	ald25_54	6	561
2019	19	ald25_54	7	3910
2019	19	ald25_54	8	3140
2019	19	ald25_54	9	2889
2019	19	ald55_66	0	152
2019	19	ald55_66	1	1896
2019	19	ald55_66	2	4282
2019	19	ald55_66	3	2030
2019	19	ald55_66	4	980
2019	19	ald55_66	5	2857
2019	19	ald55_66	6	100
2019	19	ald55_66	7	761
2019	19	ald55_66	8	943
2019	19	ald55_66	9	726
2019	19	ald67_74	0	35
2019	19	ald67_74	1	196
2019	19	ald67_74	2	372
2019	19	ald67_74	3	182
2019	19	ald67_74	4	111
2019	19	ald67_74	5	582
2019	19	ald67_74	6	25
2019	19	ald67_74	7	86
2019	19	ald67_74	8	201
2019	19	ald67_74	9	140
2019	20	ald15_24	0	283
2019	20	ald15_24	1	31
2019	20	ald15_24	2	251
2019	20	ald15_24	3	184
2019	20	ald15_24	4	252
2019	20	ald15_24	5	2179
2019	20	ald15_24	6	153
2019	20	ald15_24	7	775
2019	20	ald15_24	8	400
2019	20	ald15_24	9	556
2019	20	ald25_54	0	234
2019	20	ald25_54	1	2081
2019	20	ald25_54	2	5987
2019	20	ald25_54	3	2635
2019	20	ald25_54	4	1311
2019	20	ald25_54	5	4859
2019	20	ald25_54	6	463
2019	20	ald25_54	7	1800
2019	20	ald25_54	8	1809
2019	20	ald25_54	9	1399
2019	20	ald55_66	0	52
2019	20	ald55_66	1	821
2019	20	ald55_66	2	1861
2019	20	ald55_66	3	749
2019	20	ald55_66	4	456
2019	20	ald55_66	5	1338
2019	20	ald55_66	6	83
2019	20	ald55_66	7	341
2019	20	ald55_66	8	550
2019	20	ald55_66	9	351
2019	20	ald67_74	0	18
2019	20	ald67_74	1	84
2019	20	ald67_74	2	147
2019	20	ald67_74	3	59
2019	20	ald67_74	4	57
2019	20	ald67_74	5	245
2019	20	ald67_74	6	15
2019	20	ald67_74	7	47
2019	20	ald67_74	8	98
2019	20	ald67_74	9	80
2019	21	ald15_24	3	4
2019	21	ald15_24	4	9
2019	21	ald15_24	5	36
2019	21	ald15_24	7	30
2019	21	ald15_24	8	10
2019	21	ald15_24	9	6
2019	21	ald25_54	1	105
2019	21	ald25_54	2	208
2019	21	ald25_54	3	146
2019	21	ald25_54	4	79
2019	21	ald25_54	5	161
2019	21	ald25_54	7	97
2019	21	ald25_54	8	62
2019	21	ald25_54	9	12
2019	21	ald55_66	1	46
2019	21	ald55_66	2	38
2019	21	ald55_66	3	29
2019	21	ald55_66	4	25
2019	21	ald55_66	5	23
2019	21	ald55_66	7	31
2019	21	ald55_66	8	29
2019	21	ald55_66	9	8
2019	22	ald25_54	3	6
2019	23	ald15_24	3	33
2019	23	ald15_24	7	55
2019	23	ald15_24	8	233
2019	23	ald25_54	1	340
2019	23	ald25_54	2	186
2019	23	ald25_54	3	738
2019	23	ald25_54	4	34
2019	23	ald25_54	5	215
2019	23	ald25_54	7	597
2019	23	ald25_54	8	1994
2019	23	ald25_54	9	323
2019	23	ald55_66	1	275
2019	23	ald55_66	2	128
2019	23	ald55_66	3	288
2019	23	ald55_66	4	25
2019	23	ald55_66	5	99
2019	23	ald55_66	7	208
2019	23	ald55_66	8	799
2019	23	ald55_66	9	190
2019	50	ald15_24	0	1275
2019	50	ald15_24	1	139
2019	50	ald15_24	2	3500
2019	50	ald15_24	3	2291
2019	50	ald15_24	4	1741
2019	50	ald15_24	5	14134
2019	50	ald15_24	6	1127
2019	50	ald15_24	7	4260
2019	50	ald15_24	8	1805
2019	50	ald15_24	9	2690
2019	50	ald25_54	0	1235
2019	50	ald25_54	1	11293
2019	50	ald25_54	2	45338
2019	50	ald25_54	3	20481
2019	50	ald25_54	4	7816
2019	50	ald25_54	5	26698
2019	50	ald25_54	6	1661
2019	50	ald25_54	7	13212
2019	50	ald25_54	8	9871
2019	50	ald25_54	9	7220
2019	50	ald55_66	0	188
2019	50	ald55_66	1	4656
2019	50	ald55_66	2	10701
2019	50	ald55_66	3	5488
2019	50	ald55_66	4	2737
2019	50	ald55_66	5	7518
2019	50	ald55_66	6	423
2019	50	ald55_66	7	2745
2019	50	ald55_66	8	3234
2019	50	ald55_66	9	2005
2019	50	ald67_74	0	27
2019	50	ald67_74	1	510
2019	50	ald67_74	2	1047
2019	50	ald67_74	3	425
2019	50	ald67_74	4	294
2019	50	ald67_74	5	1117
2019	50	ald67_74	6	148
2019	50	ald67_74	7	203
2019	50	ald67_74	8	526
2019	50	ald67_74	9	372
