STATISTIKKAAR	ARBEIDSFYLKE	ALDERSGRUPPE	YRKE_4	antall
2018	01	ald15_24	0000	156
2018	01	ald15_24	0110	12
2018	01	ald15_24	0210	25
2018	01	ald15_24	0310	442
2018	01	ald15_24	1120	14
2018	01	ald15_24	1323	5
2018	01	ald15_24	1420	25
2018	01	ald15_24	2142	9
2018	01	ald15_24	2166	9
2018	01	ald15_24	2223	198
2018	01	ald15_24	2224	62
2018	01	ald15_24	2264	10
2018	01	ald15_24	2267	7
2018	01	ald15_24	2310	17
2018	01	ald15_24	2330	7
2018	01	ald15_24	2341	144
2018	01	ald15_24	2342	58
2018	01	ald15_24	2354	8
2018	01	ald15_24	2355	19
2018	01	ald15_24	2359	5
2018	01	ald15_24	2422	12
2018	01	ald15_24	2431	9
2018	01	ald15_24	2511	4
2018	01	ald15_24	2519	13
2018	01	ald15_24	2635	29
2018	01	ald15_24	2642	9
2018	01	ald15_24	2643	6
2018	01	ald15_24	2652	5
2018	01	ald15_24	2654	7
2018	01	ald15_24	3112	17
2018	01	ald15_24	3113	8
2018	01	ald15_24	3114	16
2018	01	ald15_24	3115	6
2018	01	ald15_24	3116	5
2018	01	ald15_24	3119	27
2018	01	ald15_24	3141	4
2018	01	ald15_24	3211	8
2018	01	ald15_24	3212	13
2018	01	ald15_24	3240	10
2018	01	ald15_24	3254	4
2018	01	ald15_24	3256	13
2018	01	ald15_24	3258	55
2018	01	ald15_24	3311	5
2018	01	ald15_24	3312	10
2018	01	ald15_24	3313	8
2018	01	ald15_24	3321	12
2018	01	ald15_24	3322	87
2018	01	ald15_24	3323	24
2018	01	ald15_24	3331	11
2018	01	ald15_24	3333	48
2018	01	ald15_24	3334	5
2018	01	ald15_24	3343	6
2018	01	ald15_24	3351	12
2018	01	ald15_24	3353	8
2018	01	ald15_24	3355	23
2018	01	ald15_24	3359	4
2018	01	ald15_24	3412	22
2018	01	ald15_24	3413	19
2018	01	ald15_24	3421	72
2018	01	ald15_24	3422	104
2018	01	ald15_24	3423	116
2018	01	ald15_24	3432	4
2018	01	ald15_24	3434	4
2018	01	ald15_24	3511	39
2018	01	ald15_24	3512	28
2018	01	ald15_24	4110	234
2018	01	ald15_24	4211	4
2018	01	ald15_24	4212	4
2018	01	ald15_24	4221	6
2018	01	ald15_24	4222	8
2018	01	ald15_24	4223	4
2018	01	ald15_24	4224	65
2018	01	ald15_24	4226	103
2018	01	ald15_24	4311	27
2018	01	ald15_24	4321	200
2018	01	ald15_24	4322	8
2018	01	ald15_24	4323	25
2018	01	ald15_24	4412	17
2018	01	ald15_24	4415	5
2018	01	ald15_24	5113	4
2018	01	ald15_24	5120	176
2018	01	ald15_24	5131	300
2018	01	ald15_24	5132	48
2018	01	ald15_24	5141	113
2018	01	ald15_24	5142	11
2018	01	ald15_24	5153	107
2018	01	ald15_24	5164	14
2018	01	ald15_24	5222	10
2018	01	ald15_24	5223	2914
2018	01	ald15_24	5230	16
2018	01	ald15_24	5244	33
2018	01	ald15_24	5245	16
2018	01	ald15_24	5246	353
2018	01	ald15_24	5249	14
2018	01	ald15_24	5311	633
2018	01	ald15_24	5312	63
2018	01	ald15_24	5321	586
2018	01	ald15_24	5322	96
2018	01	ald15_24	5329	1082
2018	01	ald15_24	5411	5
2018	01	ald15_24	5413	31
2018	01	ald15_24	5414	31
2018	01	ald15_24	5419	38
2018	01	ald15_24	6111	15
2018	01	ald15_24	6113	42
2018	01	ald15_24	6121	39
2018	01	ald15_24	6122	7
2018	01	ald15_24	6130	70
2018	01	ald15_24	6210	6
2018	01	ald15_24	7112	21
2018	01	ald15_24	7114	37
2018	01	ald15_24	7115	394
2018	01	ald15_24	7119	8
2018	01	ald15_24	7122	5
2018	01	ald15_24	7124	6
2018	01	ald15_24	7125	8
2018	01	ald15_24	7126	193
2018	01	ald15_24	7127	23
2018	01	ald15_24	7131	34
2018	01	ald15_24	7132	10
2018	01	ald15_24	7133	8
2018	01	ald15_24	7211	5
2018	01	ald15_24	7212	22
2018	01	ald15_24	7213	37
2018	01	ald15_24	7214	33
2018	01	ald15_24	7215	5
2018	01	ald15_24	7222	13
2018	01	ald15_24	7223	37
2018	01	ald15_24	7231	261
2018	01	ald15_24	7233	171
2018	01	ald15_24	7322	8
2018	01	ald15_24	7323	8
2018	01	ald15_24	7411	390
2018	01	ald15_24	7412	32
2018	01	ald15_24	7413	39
2018	01	ald15_24	7421	7
2018	01	ald15_24	7422	69
2018	01	ald15_24	7512	11
2018	01	ald15_24	7522	13
2018	01	ald15_24	7542	4
2018	01	ald15_24	7549	10
2018	01	ald15_24	8111	10
