STATISTIKKAAR	BOSTEDSFYLKE	ALDERSGRUPPE	YRKE_1	ANTALL
2018	15	ald67_74	8	364
2018	15	ald67_74	9	207
2018	18	ald15_24	0	632
2018	18	ald15_24	1	78
2018	18	ald15_24	2	796
2018	18	ald15_24	3	734
2018	18	ald15_24	4	822
2018	18	ald15_24	5	7565
2018	18	ald15_24	6	497
2018	18	ald15_24	7	2256
2018	18	ald15_24	8	1148
2018	18	ald15_24	9	1448
2018	18	ald25_54	0	1122
2018	18	ald25_54	1	6060
2018	18	ald25_54	2	17775
2018	18	ald25_54	3	9270
2018	18	ald25_54	4	4347
2018	18	ald25_54	5	15150
2018	18	ald25_54	6	975
2018	18	ald25_54	7	6504
2018	18	ald25_54	8	6078
2018	18	ald25_54	9	4209
2018	18	ald55_66	0	272
2018	18	ald55_66	1	2744
2018	18	ald55_66	2	5296
2018	18	ald55_66	3	3016
2018	18	ald55_66	4	1636
2018	18	ald55_66	5	4805
2018	18	ald55_66	6	173
2018	18	ald55_66	7	1445
2018	18	ald55_66	8	1829
2018	18	ald55_66	9	1221
2018	18	ald67_74	0	98
2018	18	ald67_74	1	251
2018	18	ald67_74	2	409
2018	18	ald67_74	3	247
2018	18	ald67_74	4	161
2018	18	ald67_74	5	818
2018	18	ald67_74	6	48
2018	18	ald67_74	7	140
2018	18	ald67_74	8	292
2018	18	ald67_74	9	165
2018	19	ald15_24	0	821
2018	19	ald15_24	1	78
2018	19	ald15_24	2	647
2018	19	ald15_24	3	570
2018	19	ald15_24	4	632
2018	19	ald15_24	5	6000
2018	19	ald15_24	6	294
2018	19	ald15_24	7	1419
2018	19	ald15_24	8	604
2018	19	ald15_24	9	1142
2018	19	ald25_54	0	1444
2018	19	ald25_54	1	4517
2018	19	ald25_54	2	16010
2018	19	ald25_54	3	6933
2018	19	ald25_54	4	2679
2018	19	ald25_54	5	10475
2018	19	ald25_54	6	578
2018	19	ald25_54	7	4077
2018	19	ald25_54	8	3375
2018	19	ald25_54	9	2905
2018	19	ald55_66	0	188
2018	19	ald55_66	1	1853
2018	19	ald55_66	2	4153
2018	19	ald55_66	3	2074
2018	19	ald55_66	4	1012
2018	19	ald55_66	5	2882
2018	19	ald55_66	6	101
2018	19	ald55_66	7	778
2018	19	ald55_66	8	972
2018	19	ald55_66	9	742
2018	19	ald67_74	0	74
2018	19	ald67_74	1	203
2018	19	ald67_74	2	360
2018	19	ald67_74	3	163
2018	19	ald67_74	4	100
2018	19	ald67_74	5	584
2018	19	ald67_74	6	27
2018	19	ald67_74	7	72
2018	19	ald67_74	8	201
2018	19	ald67_74	9	146
2018	20	ald15_24	0	217
2018	20	ald15_24	1	27
2018	20	ald15_24	2	258
2018	20	ald15_24	3	223
2018	20	ald15_24	4	280
2018	20	ald15_24	5	2423
2018	20	ald15_24	6	176
2018	20	ald15_24	7	827
2018	20	ald15_24	8	396
2018	20	ald15_24	9	616
2018	20	ald25_54	0	258
2018	20	ald25_54	1	2100
2018	20	ald25_54	2	5976
2018	20	ald25_54	3	2681
2018	20	ald25_54	4	1361
2018	20	ald25_54	5	5082
2018	20	ald25_54	6	440
2018	20	ald25_54	7	1807
2018	20	ald25_54	8	1854
2018	20	ald25_54	9	1443
2018	20	ald55_66	0	68
2018	20	ald55_66	1	760
2018	20	ald55_66	2	1766
2018	20	ald55_66	3	739
2018	20	ald55_66	4	467
2018	20	ald55_66	5	1271
2018	20	ald55_66	6	82
2018	20	ald55_66	7	312
2018	20	ald55_66	8	485
2018	20	ald55_66	9	353
2018	20	ald67_74	0	34
2018	20	ald67_74	1	75
2018	20	ald67_74	2	125
2018	20	ald67_74	3	43
2018	20	ald67_74	4	43
2018	20	ald67_74	5	273
2018	20	ald67_74	6	15
2018	20	ald67_74	7	46
2018	20	ald67_74	8	93
2018	20	ald67_74	9	75
2018	50	ald15_24	0	1411
2018	50	ald15_24	1	143
2018	50	ald15_24	2	2229
2018	50	ald15_24	3	2118
2018	50	ald15_24	4	1734
2018	50	ald15_24	5	13408
2018	50	ald15_24	6	1010
2018	50	ald15_24	7	4315
2018	50	ald15_24	8	1757
2018	50	ald15_24	9	2731
2018	50	ald25_54	0	1421
2018	50	ald25_54	1	11647
2018	50	ald25_54	2	44355
2018	50	ald25_54	3	21442
2018	50	ald25_54	4	8041
2018	50	ald25_54	5	26551
2018	50	ald25_54	6	1605
2018	50	ald25_54	7	13712
2018	50	ald25_54	8	10266
2018	50	ald25_54	9	7078
2018	50	ald55_66	0	304
2018	50	ald55_66	1	4673
2018	50	ald55_66	2	10621
2018	50	ald55_66	3	5692
2018	50	ald55_66	4	2800
2018	50	ald55_66	5	7469
2018	50	ald55_66	6	425
2018	50	ald55_66	7	2805
2018	50	ald55_66	8	3171
2018	50	ald55_66	9	1966
2018	50	ald67_74	0	118
2018	50	ald67_74	1	470
2018	50	ald67_74	2	911
2018	50	ald67_74	3	432
2018	50	ald67_74	4	246
2018	50	ald67_74	5	1027
2018	50	ald67_74	6	148
2018	50	ald67_74	7	194
2018	50	ald67_74	8	498
2018	50	ald67_74	9	306
