STATISTIKKAAR	BOSTEDSFYLKE	ALDERSGRUPPE	YRKE_4	ANTALL
2018	01	ald15_24	0000	177
2018	01	ald15_24	0110	12
2018	01	ald15_24	0210	25
2018	01	ald15_24	0310	443
2018	01	ald15_24	1120	16
2018	01	ald15_24	1221	5
2018	01	ald15_24	1323	4
2018	01	ald15_24	1412	4
2018	01	ald15_24	1420	30
2018	01	ald15_24	2142	9
2018	01	ald15_24	2161	4
2018	01	ald15_24	2166	11
2018	01	ald15_24	2223	211
2018	01	ald15_24	2224	70
2018	01	ald15_24	2264	9
2018	01	ald15_24	2267	6
2018	01	ald15_24	2310	67
2018	01	ald15_24	2330	8
2018	01	ald15_24	2341	168
2018	01	ald15_24	2342	70
2018	01	ald15_24	2354	11
2018	01	ald15_24	2355	19
2018	01	ald15_24	2359	8
2018	01	ald15_24	2413	7
2018	01	ald15_24	2421	4
2018	01	ald15_24	2422	33
2018	01	ald15_24	2423	9
2018	01	ald15_24	2431	14
2018	01	ald15_24	2432	6
2018	01	ald15_24	2511	12
2018	01	ald15_24	2512	5
2018	01	ald15_24	2519	22
2018	01	ald15_24	2635	26
2018	01	ald15_24	2642	14
2018	01	ald15_24	2643	13
2018	01	ald15_24	2652	5
2018	01	ald15_24	2654	7
2018	01	ald15_24	3112	15
2018	01	ald15_24	3113	5
2018	01	ald15_24	3114	18
2018	01	ald15_24	3115	8
2018	01	ald15_24	3116	4
2018	01	ald15_24	3119	31
2018	01	ald15_24	3141	5
2018	01	ald15_24	3211	8
2018	01	ald15_24	3212	18
2018	01	ald15_24	3240	10
2018	01	ald15_24	3254	4
2018	01	ald15_24	3256	15
2018	01	ald15_24	3258	49
2018	01	ald15_24	3311	6
2018	01	ald15_24	3312	16
2018	01	ald15_24	3313	9
2018	01	ald15_24	3321	15
2018	01	ald15_24	3322	138
2018	01	ald15_24	3323	25
2018	01	ald15_24	3331	13
2018	01	ald15_24	3333	93
2018	01	ald15_24	3334	7
2018	01	ald15_24	3343	10
2018	01	ald15_24	3351	12
2018	01	ald15_24	3353	8
2018	01	ald15_24	3355	18
2018	01	ald15_24	3359	6
2018	01	ald15_24	3412	20
2018	01	ald15_24	3413	18
2018	01	ald15_24	3421	74
2018	01	ald15_24	3422	115
2018	01	ald15_24	3423	125
2018	01	ald15_24	3434	5
2018	01	ald15_24	3439	8
2018	01	ald15_24	3511	58
2018	01	ald15_24	3512	36
2018	01	ald15_24	3521	7
2018	01	ald15_24	3522	6
2018	01	ald15_24	4110	310
2018	01	ald15_24	4212	6
2018	01	ald15_24	4214	4
2018	01	ald15_24	4221	9
2018	01	ald15_24	4222	21
2018	01	ald15_24	4223	4
2018	01	ald15_24	4224	76
2018	01	ald15_24	4226	122
2018	01	ald15_24	4227	5
2018	01	ald15_24	4311	35
2018	01	ald15_24	4321	336
2018	01	ald15_24	4322	14
2018	01	ald15_24	4323	39
2018	01	ald15_24	4412	19
2018	01	ald15_24	4415	5
2018	01	ald15_24	5111	7
2018	01	ald15_24	5112	4
2018	01	ald15_24	5113	5
2018	01	ald15_24	5120	207
2018	01	ald15_24	5131	368
2018	01	ald15_24	5132	80
2018	01	ald15_24	5141	132
2018	01	ald15_24	5142	14
2018	01	ald15_24	5153	109
2018	01	ald15_24	5164	16
2018	01	ald15_24	5169	8
2018	01	ald15_24	5222	14
2018	01	ald15_24	5223	3400
2018	01	ald15_24	5230	13
2018	01	ald15_24	5244	92
2018	01	ald15_24	5245	16
2018	01	ald15_24	5246	369
2018	01	ald15_24	5249	20
2018	01	ald15_24	5311	714
2018	01	ald15_24	5312	73
2018	01	ald15_24	5321	613
2018	01	ald15_24	5322	105
2018	01	ald15_24	5329	1097
2018	01	ald15_24	5411	13
2018	01	ald15_24	5413	51
2018	01	ald15_24	5414	79
2018	01	ald15_24	5419	49
2018	01	ald15_24	6111	13
2018	01	ald15_24	6113	54
2018	01	ald15_24	6121	39
2018	01	ald15_24	6122	7
2018	01	ald15_24	6130	66
2018	01	ald15_24	6210	5
2018	01	ald15_24	7112	26
2018	01	ald15_24	7114	49
2018	01	ald15_24	7115	416
2018	01	ald15_24	7119	13
2018	01	ald15_24	7121	4
2018	01	ald15_24	7122	5
2018	01	ald15_24	7124	5
2018	01	ald15_24	7125	11
2018	01	ald15_24	7126	201
2018	01	ald15_24	7127	27
2018	01	ald15_24	7131	31
2018	01	ald15_24	7132	13
2018	01	ald15_24	7133	10
2018	01	ald15_24	7211	5
2018	01	ald15_24	7212	25
2018	01	ald15_24	7213	49
2018	01	ald15_24	7214	31
2018	01	ald15_24	7215	5
2018	01	ald15_24	7222	14
2018	01	ald15_24	7223	36
2018	01	ald15_24	7231	274
2018	01	ald15_24	7232	8
2018	01	ald15_24	7233	186
2018	01	ald15_24	7321	4
2018	01	ald15_24	7322	9
2018	01	ald15_24	7323	7
2018	01	ald15_24	7411	429
2018	01	ald15_24	7412	35
2018	01	ald15_24	7413	52
2018	01	ald15_24	7421	6
2018	01	ald15_24	7422	80
2018	01	ald15_24	7512	13
2018	01	ald15_24	7522	11
2018	01	ald15_24	7535	4
2018	01	ald15_24	7542	4
2018	01	ald15_24	7549	12
2018	01	ald15_24	8111	11
2018	01	ald15_24	8113	4
2018	01	ald15_24	8114	15
2018	01	ald15_24	8121	31
2018	01	ald15_24	8131	114
2018	01	ald15_24	8142	16
2018	01	ald15_24	8143	26
2018	01	ald15_24	8157	27
2018	01	ald15_24	8160	175
2018	01	ald15_24	8171	85
2018	01	ald15_24	8172	8
2018	01	ald15_24	8181	15
2018	01	ald15_24	8211	7
2018	01	ald15_24	8212	19
2018	01	ald15_24	8322	74
2018	01	ald15_24	8331	6
2018	01	ald15_24	8332	55
2018	01	ald15_24	8342	101
2018	01	ald15_24	8343	4
2018	01	ald15_24	8350	13
2018	01	ald15_24	9112	373
2018	01	ald15_24	9122	32
2018	01	ald15_24	9212	40
2018	01	ald15_24	9213	11
2018	01	ald15_24	9214	17
2018	01	ald15_24	9312	227
2018	01	ald15_24	9313	119
2018	01	ald15_24	9321	9
2018	01	ald15_24	9329	94
2018	01	ald15_24	9333	91
2018	01	ald15_24	9334	41
2018	01	ald15_24	9412	409
2018	01	ald15_24	9611	25
2018	01	ald15_24	9612	6
2018	01	ald15_24	9621	115
2018	01	ald15_24	9622	69
2018	01	ald15_24	9629	7
2018	01	ald25_54	0000	329
2018	01	ald25_54	0110	371
2018	01	ald25_54	0210	12
2018	01	ald25_54	0310	42
2018	01	ald25_54	1111	25
2018	01	ald25_54	1112	15
2018	01	ald25_54	1114	47
2018	01	ald25_54	1120	1202
2018	01	ald25_54	1211	229
2018	01	ald25_54	1212	56
2018	01	ald25_54	1213	68
2018	01	ald25_54	1219	565
2018	01	ald25_54	1221	548
2018	01	ald25_54	1222	44
2018	01	ald25_54	1223	71
2018	01	ald25_54	1311	28
2018	01	ald25_54	1321	417
2018	01	ald25_54	1322	36
2018	01	ald25_54	1323	544
2018	01	ald25_54	1324	304
2018	01	ald25_54	1330	141
2018	01	ald25_54	1341	158
2018	01	ald25_54	1342	352
2018	01	ald25_54	1343	46
2018	01	ald25_54	1344	49
2018	01	ald25_54	1345	386
2018	01	ald25_54	1346	99
2018	01	ald25_54	1349	137
2018	01	ald25_54	1411	6
2018	01	ald25_54	1412	77
2018	01	ald25_54	1420	1317
2018	01	ald25_54	1431	59
2018	01	ald25_54	1439	24
2018	01	ald25_54	2111	7
2018	01	ald25_54	2113	34
2018	01	ald25_54	2114	19
2018	01	ald25_54	2120	13
2018	01	ald25_54	2131	21
2018	01	ald25_54	2132	7
2018	01	ald25_54	2133	9
2018	01	ald25_54	2141	25
2018	01	ald25_54	2142	807
2018	01	ald25_54	2143	6
2018	01	ald25_54	2144	78
2018	01	ald25_54	2145	34
2018	01	ald25_54	2146	51
2018	01	ald25_54	2149	161
2018	01	ald25_54	2151	78
2018	01	ald25_54	2152	89
2018	01	ald25_54	2153	6
2018	01	ald25_54	2161	113
2018	01	ald25_54	2162	20
2018	01	ald25_54	2163	28
2018	01	ald25_54	2164	57
2018	01	ald25_54	2165	31
2018	01	ald25_54	2166	165
2018	01	ald25_54	2211	185
2018	01	ald25_54	2212	400
2018	01	ald25_54	2221	848
2018	01	ald25_54	2222	69
2018	01	ald25_54	2223	2267
2018	01	ald25_54	2224	1032
2018	01	ald25_54	2250	53
2018	01	ald25_54	2261	73
2018	01	ald25_54	2262	50
2018	01	ald25_54	2264	198
2018	01	ald25_54	2265	28
2018	01	ald25_54	2266	20
2018	01	ald25_54	2267	82
2018	01	ald25_54	2269	7
2018	01	ald25_54	2310	337
2018	01	ald25_54	2320	28
2018	01	ald25_54	2330	1065
2018	01	ald25_54	2341	3283
2018	01	ald25_54	2342	1597
2018	01	ald25_54	2351	34
2018	01	ald25_54	2352	79
2018	01	ald25_54	2354	70
2018	01	ald25_54	2355	4
2018	01	ald25_54	2359	97
2018	01	ald25_54	2411	434
2018	01	ald25_54	2412	121
2018	01	ald25_54	2413	247
2018	01	ald25_54	2421	221
2018	01	ald25_54	2422	1658
2018	01	ald25_54	2423	306
2018	01	ald25_54	2424	27
2018	01	ald25_54	2431	216
2018	01	ald25_54	2432	81
2018	01	ald25_54	2433	104
2018	01	ald25_54	2434	16
2018	01	ald25_54	2511	734
2018	01	ald25_54	2512	148
2018	01	ald25_54	2513	11
2018	01	ald25_54	2514	4
2018	01	ald25_54	2519	396
2018	01	ald25_54	2521	11
2018	01	ald25_54	2522	29
2018	01	ald25_54	2529	73
2018	01	ald25_54	2611	178
2018	01	ald25_54	2612	12
2018	01	ald25_54	2619	13
2018	01	ald25_54	2621	33
2018	01	ald25_54	2622	66
2018	01	ald25_54	2631	22
2018	01	ald25_54	2632	6
2018	01	ald25_54	2633	6
2018	01	ald25_54	2634	233
2018	01	ald25_54	2635	591
2018	01	ald25_54	2636	65
2018	01	ald25_54	2641	28
2018	01	ald25_54	2642	177
2018	01	ald25_54	2643	80
2018	01	ald25_54	2652	48
2018	01	ald25_54	2653	7
2018	01	ald25_54	2654	16
2018	01	ald25_54	2655	5
2018	01	ald25_54	2656	6
2018	01	ald25_54	3112	659
2018	01	ald25_54	3113	218
2018	01	ald25_54	3114	533
2018	01	ald25_54	3115	310
2018	01	ald25_54	3116	143
2018	01	ald25_54	3117	69
2018	01	ald25_54	3118	108
2018	01	ald25_54	3119	684
2018	01	ald25_54	3122	82
2018	01	ald25_54	3123	394
2018	01	ald25_54	3131	30
2018	01	ald25_54	3133	34
2018	01	ald25_54	3134	19
2018	01	ald25_54	3135	9
2018	01	ald25_54	3141	91
2018	01	ald25_54	3142	7
2018	01	ald25_54	3143	16
2018	01	ald25_54	3151	43
2018	01	ald25_54	3152	67
2018	01	ald25_54	3153	50
2018	01	ald25_54	3154	6
2018	01	ald25_54	3211	97
2018	01	ald25_54	3212	236
2018	01	ald25_54	3213	78
2018	01	ald25_54	3214	44
2018	01	ald25_54	3230	12
2018	01	ald25_54	3240	85
2018	01	ald25_54	3251	24
2018	01	ald25_54	3254	45
2018	01	ald25_54	3256	370
2018	01	ald25_54	3257	111
2018	01	ald25_54	3258	198
2018	01	ald25_54	3259	152
2018	01	ald25_54	3311	51
2018	01	ald25_54	3312	275
2018	01	ald25_54	3313	567
2018	01	ald25_54	3315	76
2018	01	ald25_54	3321	322
2018	01	ald25_54	3322	1770
2018	01	ald25_54	3323	179
2018	01	ald25_54	3324	9
2018	01	ald25_54	3331	274
2018	01	ald25_54	3332	29
2018	01	ald25_54	3333	254
2018	01	ald25_54	3334	180
2018	01	ald25_54	3341	167
2018	01	ald25_54	3342	31
2018	01	ald25_54	3343	258
2018	01	ald25_54	3351	196
2018	01	ald25_54	3352	88
2018	01	ald25_54	3353	308
2018	01	ald25_54	3355	492
2018	01	ald25_54	3359	335
2018	01	ald25_54	3412	603
2018	01	ald25_54	3413	83
2018	01	ald25_54	3421	41
2018	01	ald25_54	3422	84
2018	01	ald25_54	3423	142
2018	01	ald25_54	3431	27
2018	01	ald25_54	3432	62
2018	01	ald25_54	3434	86
2018	01	ald25_54	3439	30
2018	01	ald25_54	3511	475
2018	01	ald25_54	3512	158
2018	01	ald25_54	3513	21
2018	01	ald25_54	3514	11
2018	01	ald25_54	3521	26
2018	01	ald25_54	3522	11
2018	01	ald25_54	4110	2223
2018	01	ald25_54	4132	13
2018	01	ald25_54	4211	9
2018	01	ald25_54	4212	31
2018	01	ald25_54	4214	26
2018	01	ald25_54	4221	71
2018	01	ald25_54	4222	237
2018	01	ald25_54	4223	40
2018	01	ald25_54	4224	108
2018	01	ald25_54	4225	17
2018	01	ald25_54	4226	299
2018	01	ald25_54	4227	5
2018	01	ald25_54	4229	17
2018	01	ald25_54	4311	695
2018	01	ald25_54	4312	15
2018	01	ald25_54	4313	39
2018	01	ald25_54	4321	2049
2018	01	ald25_54	4322	317
2018	01	ald25_54	4323	188
2018	01	ald25_54	4412	122
2018	01	ald25_54	4415	30
2018	01	ald25_54	4416	5
2018	01	ald25_54	5111	45
2018	01	ald25_54	5112	115
2018	01	ald25_54	5113	12
2018	01	ald25_54	5120	506
2018	01	ald25_54	5131	405
2018	01	ald25_54	5132	87
2018	01	ald25_54	5141	332
2018	01	ald25_54	5142	87
2018	01	ald25_54	5151	47
2018	01	ald25_54	5152	4
2018	01	ald25_54	5153	657
2018	01	ald25_54	5163	30
2018	01	ald25_54	5164	22
2018	01	ald25_54	5165	77
2018	01	ald25_54	5169	5
2018	01	ald25_54	5211	13
