STATISTIKKAAR	BOSTEDSFYLKE	ALDERSGRUPPE	YRKE_2	ANTALL
2017	01	ald15_24	00	132
2017	01	ald15_24	01	16
2017	01	ald15_24	02	32
2017	01	ald15_24	03	527
2017	01	ald15_24	11	24
2017	01	ald15_24	12	11
2017	01	ald15_24	13	4
2017	01	ald15_24	14	75
2017	01	ald15_24	21	28
2017	01	ald15_24	22	294
2017	01	ald15_24	23	350
2017	01	ald15_24	24	77
2017	01	ald15_24	25	47
2017	01	ald15_24	26	90
2017	01	ald15_24	31	99
2017	01	ald15_24	32	114
2017	01	ald15_24	33	402
2017	01	ald15_24	34	355
2017	01	ald15_24	35	93
2017	01	ald15_24	41	354
2017	01	ald15_24	42	243
2017	01	ald15_24	43	435
2017	01	ald15_24	44	25
2017	01	ald15_24	51	938
2017	01	ald15_24	52	4035
2017	01	ald15_24	53	2507
2017	01	ald15_24	54	188
2017	01	ald15_24	61	181
2017	01	ald15_24	62	6
2017	01	ald15_24	71	810
2017	01	ald15_24	72	596
2017	01	ald15_24	73	16
2017	01	ald15_24	74	589
2017	01	ald15_24	75	47
2017	01	ald15_24	81	596
2017	01	ald15_24	82	43
2017	01	ald15_24	83	236
2017	01	ald15_24	91	407
2017	01	ald15_24	92	71
2017	01	ald15_24	93	537
2017	01	ald15_24	94	372
2017	01	ald15_24	96	245
2017	01	ald25_54	00	318
2017	01	ald25_54	01	388
2017	01	ald25_54	02	14
2017	01	ald25_54	03	40
2017	01	ald25_54	11	1284
2017	01	ald25_54	12	1570
2017	01	ald25_54	13	2686
2017	01	ald25_54	14	1488
2017	01	ald25_54	21	1762
2017	01	ald25_54	22	5185
2017	01	ald25_54	23	6439
2017	01	ald25_54	24	3322
2017	01	ald25_54	25	1350
2017	01	ald25_54	26	1558
2017	01	ald25_54	31	3523
2017	01	ald25_54	32	1435
2017	01	ald25_54	33	6004
2017	01	ald25_54	34	1118
2017	01	ald25_54	35	671
2017	01	ald25_54	41	2258
2017	01	ald25_54	42	862
2017	01	ald25_54	43	3253
2017	01	ald25_54	44	174
2017	01	ald25_54	51	2375
2017	01	ald25_54	52	5264
2017	01	ald25_54	53	9328
2017	01	ald25_54	54	932
2017	01	ald25_54	61	364
2017	01	ald25_54	62	21
2017	01	ald25_54	71	3946
2017	01	ald25_54	72	2389
2017	01	ald25_54	73	222
2017	01	ald25_54	74	1357
2017	01	ald25_54	75	300
2017	01	ald25_54	81	3508
2017	01	ald25_54	82	512
