STATISTIKKAAR	BOSTEDSFYLKE	ALDERSGRUPPE	YRKE_4	ANTALL
2017	01	ald15_24	0000	132
2017	01	ald15_24	0110	16
2017	01	ald15_24	0210	32
2017	01	ald15_24	0310	527
2017	01	ald15_24	1120	20
2017	01	ald15_24	1219	7
2017	01	ald15_24	1412	10
2017	01	ald15_24	1420	64
2017	01	ald15_24	2142	9
2017	01	ald15_24	2166	10
2017	01	ald15_24	2223	212
2017	01	ald15_24	2224	65
2017	01	ald15_24	2264	11
2017	01	ald15_24	2310	69
2017	01	ald15_24	2330	9
2017	01	ald15_24	2341	168
2017	01	ald15_24	2342	67
2017	01	ald15_24	2354	8
2017	01	ald15_24	2355	15
2017	01	ald15_24	2359	9
2017	01	ald15_24	2411	6
2017	01	ald15_24	2422	27
2017	01	ald15_24	2431	23
2017	01	ald15_24	2432	10
2017	01	ald15_24	2511	11
2017	01	ald15_24	2512	9
2017	01	ald15_24	2519	24
2017	01	ald15_24	2611	5
2017	01	ald15_24	2635	31
2017	01	ald15_24	2642	19
2017	01	ald15_24	2643	14
2017	01	ald15_24	2656	4
2017	01	ald15_24	3112	12
2017	01	ald15_24	3114	16
2017	01	ald15_24	3115	9
2017	01	ald15_24	3118	5
2017	01	ald15_24	3119	31
2017	01	ald15_24	3123	5
2017	01	ald15_24	3141	5
2017	01	ald15_24	3211	7
2017	01	ald15_24	3212	23
2017	01	ald15_24	3213	7
2017	01	ald15_24	3240	9
2017	01	ald15_24	3251	4
2017	01	ald15_24	3256	13
2017	01	ald15_24	3258	46
2017	01	ald15_24	3311	5
2017	01	ald15_24	3312	22
2017	01	ald15_24	3313	13
2017	01	ald15_24	3321	11
2017	01	ald15_24	3322	140
2017	01	ald15_24	3323	7
2017	01	ald15_24	3331	13
2017	01	ald15_24	3333	102
2017	01	ald15_24	3334	10
2017	01	ald15_24	3343	13
2017	01	ald15_24	3351	14
2017	01	ald15_24	3353	9
2017	01	ald15_24	3355	26
2017	01	ald15_24	3359	7
2017	01	ald15_24	3412	20
2017	01	ald15_24	3413	9
2017	01	ald15_24	3421	55
2017	01	ald15_24	3422	131
2017	01	ald15_24	3423	123
2017	01	ald15_24	3432	5
2017	01	ald15_24	3439	6
2017	01	ald15_24	3511	53
2017	01	ald15_24	3512	35
2017	01	ald15_24	3521	5
2017	01	ald15_24	4110	350
2017	01	ald15_24	4212	4
2017	01	ald15_24	4221	9
2017	01	ald15_24	4222	33
2017	01	ald15_24	4224	72
2017	01	ald15_24	4226	107
2017	01	ald15_24	4227	5
2017	01	ald15_24	4229	7
2017	01	ald15_24	4311	44
2017	01	ald15_24	4321	351
2017	01	ald15_24	4322	11
2017	01	ald15_24	4323	29
2017	01	ald15_24	4412	17
2017	01	ald15_24	4415	4
2017	01	ald15_24	5120	188
2017	01	ald15_24	5131	376
2017	01	ald15_24	5132	95
2017	01	ald15_24	5141	141
2017	01	ald15_24	5142	12
2017	01	ald15_24	5153	90
2017	01	ald15_24	5164	17
2017	01	ald15_24	5169	7
2017	01	ald15_24	5222	18
2017	01	ald15_24	5223	3429
2017	01	ald15_24	5230	7
2017	01	ald15_24	5242	5
2017	01	ald15_24	5243	4
2017	01	ald15_24	5244	126
2017	01	ald15_24	5245	62
2017	01	ald15_24	5246	361
2017	01	ald15_24	5249	21
2017	01	ald15_24	5311	704
2017	01	ald15_24	5312	80
2017	01	ald15_24	5321	600
2017	01	ald15_24	5322	89
2017	01	ald15_24	5329	1034
2017	01	ald15_24	5411	4
2017	01	ald15_24	5413	60
2017	01	ald15_24	5414	94
2017	01	ald15_24	5419	30
2017	01	ald15_24	6111	12
2017	01	ald15_24	6113	51
2017	01	ald15_24	6121	36
2017	01	ald15_24	6122	10
2017	01	ald15_24	6130	72
2017	01	ald15_24	7112	29
2017	01	ald15_24	7113	4
2017	01	ald15_24	7114	56
2017	01	ald15_24	7115	397
2017	01	ald15_24	7119	16
2017	01	ald15_24	7121	7
2017	01	ald15_24	7122	7
2017	01	ald15_24	7124	4
2017	01	ald15_24	7125	9
2017	01	ald15_24	7126	198
2017	01	ald15_24	7127	24
2017	01	ald15_24	7131	38
2017	01	ald15_24	7132	12
2017	01	ald15_24	7133	9
2017	01	ald15_24	7211	5
2017	01	ald15_24	7212	21
2017	01	ald15_24	7213	49
2017	01	ald15_24	7214	40
2017	01	ald15_24	7215	5
2017	01	ald15_24	7222	12
2017	01	ald15_24	7223	34
2017	01	ald15_24	7231	268
2017	01	ald15_24	7232	6
2017	01	ald15_24	7233	155
2017	01	ald15_24	7322	8
2017	01	ald15_24	7411	404
2017	01	ald15_24	7412	41
2017	01	ald15_24	7413	61
2017	01	ald15_24	7421	5
2017	01	ald15_24	7422	78
2017	01	ald15_24	7511	8
2017	01	ald15_24	7512	16
2017	01	ald15_24	7522	7
2017	01	ald15_24	7549	8
2017	01	ald15_24	8111	7
2017	01	ald15_24	8113	4
2017	01	ald15_24	8114	17
2017	01	ald15_24	8121	28
2017	01	ald15_24	8131	123
2017	01	ald15_24	8141	6
2017	01	ald15_24	8142	13
2017	01	ald15_24	8143	33
2017	01	ald15_24	8157	38
2017	01	ald15_24	8160	201
2017	01	ald15_24	8171	89
2017	01	ald15_24	8172	9
2017	01	ald15_24	8181	15
2017	01	ald15_24	8183	5
2017	01	ald15_24	8211	15
2017	01	ald15_24	8212	28
2017	01	ald15_24	8322	51
2017	01	ald15_24	8331	5
2017	01	ald15_24	8332	61
2017	01	ald15_24	8342	92
2017	01	ald15_24	8343	4
2017	01	ald15_24	8350	18
2017	01	ald15_24	9112	370
2017	01	ald15_24	9122	34
2017	01	ald15_24	9212	35
2017	01	ald15_24	9213	11
2017	01	ald15_24	9214	25
2017	01	ald15_24	9312	195
2017	01	ald15_24	9313	113
2017	01	ald15_24	9321	10
2017	01	ald15_24	9329	91
2017	01	ald15_24	9333	94
2017	01	ald15_24	9334	33
2017	01	ald15_24	9412	372
2017	01	ald15_24	9611	33
2017	01	ald15_24	9612	8
2017	01	ald15_24	9621	125
2017	01	ald15_24	9622	70
2017	01	ald15_24	9629	7
2017	01	ald25_54	0000	318
2017	01	ald25_54	0110	388
2017	01	ald25_54	0210	14
2017	01	ald25_54	0310	40
2017	01	ald25_54	1111	30
2017	01	ald25_54	1112	13
2017	01	ald25_54	1114	44
2017	01	ald25_54	1120	1197
2017	01	ald25_54	1211	230
2017	01	ald25_54	1212	54
2017	01	ald25_54	1213	62
2017	01	ald25_54	1219	560
2017	01	ald25_54	1221	555
2017	01	ald25_54	1222	43
2017	01	ald25_54	1223	66
2017	01	ald25_54	1311	32
2017	01	ald25_54	1321	424
2017	01	ald25_54	1322	27
2017	01	ald25_54	1323	507
2017	01	ald25_54	1324	297
2017	01	ald25_54	1330	152
2017	01	ald25_54	1341	153
2017	01	ald25_54	1342	363
2017	01	ald25_54	1343	45
2017	01	ald25_54	1344	50
2017	01	ald25_54	1345	398
2017	01	ald25_54	1346	106
2017	01	ald25_54	1349	132
2017	01	ald25_54	1411	8
2017	01	ald25_54	1412	81
2017	01	ald25_54	1420	1319
2017	01	ald25_54	1431	58
2017	01	ald25_54	1439	22
2017	01	ald25_54	2111	7
2017	01	ald25_54	2113	35
2017	01	ald25_54	2114	22
2017	01	ald25_54	2120	16
2017	01	ald25_54	2131	20
2017	01	ald25_54	2132	9
2017	01	ald25_54	2133	8
2017	01	ald25_54	2141	23
2017	01	ald25_54	2142	754
2017	01	ald25_54	2143	7
2017	01	ald25_54	2144	74
2017	01	ald25_54	2145	35
2017	01	ald25_54	2146	46
2017	01	ald25_54	2149	158
2017	01	ald25_54	2151	70
2017	01	ald25_54	2152	88
2017	01	ald25_54	2153	5
2017	01	ald25_54	2161	100
2017	01	ald25_54	2162	20
2017	01	ald25_54	2163	26
2017	01	ald25_54	2164	49
2017	01	ald25_54	2165	29
2017	01	ald25_54	2166	158
2017	01	ald25_54	2211	170
2017	01	ald25_54	2212	366
2017	01	ald25_54	2221	826
2017	01	ald25_54	2222	73
2017	01	ald25_54	2223	2216
2017	01	ald25_54	2224	1029
2017	01	ald25_54	2250	52
2017	01	ald25_54	2261	71
2017	01	ald25_54	2262	53
2017	01	ald25_54	2264	196
2017	01	ald25_54	2265	29
2017	01	ald25_54	2266	18
2017	01	ald25_54	2267	81
2017	01	ald25_54	2269	5
2017	01	ald25_54	2310	327
2017	01	ald25_54	2320	31
2017	01	ald25_54	2330	1053
2017	01	ald25_54	2341	3211
2017	01	ald25_54	2342	1525
2017	01	ald25_54	2351	43
2017	01	ald25_54	2352	76
2017	01	ald25_54	2354	62
2017	01	ald25_54	2355	5
2017	01	ald25_54	2359	103
2017	01	ald25_54	2411	429
2017	01	ald25_54	2412	141
2017	01	ald25_54	2413	238
2017	01	ald25_54	2421	201
2017	01	ald25_54	2422	1572
2017	01	ald25_54	2423	293
2017	01	ald25_54	2424	28
2017	01	ald25_54	2431	213
2017	01	ald25_54	2432	83
2017	01	ald25_54	2433	105
2017	01	ald25_54	2434	19
2017	01	ald25_54	2511	721
2017	01	ald25_54	2512	144
2017	01	ald25_54	2513	10
2017	01	ald25_54	2519	369
2017	01	ald25_54	2521	9
2017	01	ald25_54	2522	27
2017	01	ald25_54	2529	67
2017	01	ald25_54	2611	182
2017	01	ald25_54	2612	9
2017	01	ald25_54	2619	17
2017	01	ald25_54	2621	27
2017	01	ald25_54	2622	64
2017	01	ald25_54	2631	21
2017	01	ald25_54	2632	5
2017	01	ald25_54	2633	8
2017	01	ald25_54	2634	211
2017	01	ald25_54	2635	571
2017	01	ald25_54	2636	65
2017	01	ald25_54	2641	30
2017	01	ald25_54	2642	181
2017	01	ald25_54	2643	80
2017	01	ald25_54	2652	48
2017	01	ald25_54	2653	6
2017	01	ald25_54	2654	17
2017	01	ald25_54	2656	5
2017	01	ald25_54	2659	6
2017	01	ald25_54	3112	628
2017	01	ald25_54	3113	229
2017	01	ald25_54	3114	536
2017	01	ald25_54	3115	296
2017	01	ald25_54	3116	138
2017	01	ald25_54	3117	74
2017	01	ald25_54	3118	112
2017	01	ald25_54	3119	656
2017	01	ald25_54	3122	88
2017	01	ald25_54	3123	384
2017	01	ald25_54	3131	28
2017	01	ald25_54	3133	37
2017	01	ald25_54	3134	12
2017	01	ald25_54	3135	12
2017	01	ald25_54	3141	91
2017	01	ald25_54	3142	7
2017	01	ald25_54	3143	17
2017	01	ald25_54	3151	44
2017	01	ald25_54	3152	72
2017	01	ald25_54	3153	54
2017	01	ald25_54	3154	5
2017	01	ald25_54	3211	95
2017	01	ald25_54	3212	235
2017	01	ald25_54	3213	86
2017	01	ald25_54	3214	43
2017	01	ald25_54	3230	11
2017	01	ald25_54	3240	74
2017	01	ald25_54	3251	21
2017	01	ald25_54	3254	41
2017	01	ald25_54	3256	381
2017	01	ald25_54	3257	110
2017	01	ald25_54	3258	194
2017	01	ald25_54	3259	144
2017	01	ald25_54	3311	61
2017	01	ald25_54	3312	277
2017	01	ald25_54	3313	578
2017	01	ald25_54	3315	92
2017	01	ald25_54	3321	322
2017	01	ald25_54	3322	1791
2017	01	ald25_54	3323	169
2017	01	ald25_54	3324	10
2017	01	ald25_54	3331	260
2017	01	ald25_54	3332	21
2017	01	ald25_54	3333	283
2017	01	ald25_54	3334	173
2017	01	ald25_54	3341	181
2017	01	ald25_54	3342	27
2017	01	ald25_54	3343	266
2017	01	ald25_54	3351	207
2017	01	ald25_54	3352	92
2017	01	ald25_54	3353	360
2017	01	ald25_54	3355	490
2017	01	ald25_54	3359	344
2017	01	ald25_54	3412	569
2017	01	ald25_54	3413	76
2017	01	ald25_54	3421	46
2017	01	ald25_54	3422	84
2017	01	ald25_54	3423	150
2017	01	ald25_54	3431	24
2017	01	ald25_54	3432	62
2017	01	ald25_54	3434	78
2017	01	ald25_54	3439	27
2017	01	ald25_54	3511	448
2017	01	ald25_54	3512	154
2017	01	ald25_54	3513	22
2017	01	ald25_54	3514	12
2017	01	ald25_54	3521	23
2017	01	ald25_54	3522	12
2017	01	ald25_54	4110	2241
2017	01	ald25_54	4132	15
2017	01	ald25_54	4211	9
2017	01	ald25_54	4212	27
2017	01	ald25_54	4214	26
2017	01	ald25_54	4221	75
2017	01	ald25_54	4222	242
2017	01	ald25_54	4223	45
2017	01	ald25_54	4224	114
2017	01	ald25_54	4225	16
2017	01	ald25_54	4226	284
2017	01	ald25_54	4227	6
2017	01	ald25_54	4229	18
2017	01	ald25_54	4311	688
2017	01	ald25_54	4312	12
2017	01	ald25_54	4313	35
2017	01	ald25_54	4321	2025
2017	01	ald25_54	4322	306
2017	01	ald25_54	4323	187
2017	01	ald25_54	4411	4
2017	01	ald25_54	4412	136
2017	01	ald25_54	4415	29
2017	01	ald25_54	4416	5
2017	01	ald25_54	5111	47
2017	01	ald25_54	5112	113
2017	01	ald25_54	5113	11
2017	01	ald25_54	5120	508
2017	01	ald25_54	5131	369
2017	01	ald25_54	5132	99
2017	01	ald25_54	5141	308
2017	01	ald25_54	5142	89
2017	01	ald25_54	5151	47
2017	01	ald25_54	5152	4
2017	01	ald25_54	5153	650
2017	01	ald25_54	5163	32
2017	01	ald25_54	5164	18
2017	01	ald25_54	5165	75
2017	01	ald25_54	5169	5
2017	01	ald25_54	5211	15
2017	01	ald25_54	5221	5
2017	01	ald25_54	5222	251
2017	01	ald25_54	5223	4246
2017	01	ald25_54	5230	18
2017	01	ald25_54	5242	8
2017	01	ald25_54	5243	8
2017	01	ald25_54	5244	275
2017	01	ald25_54	5245	79
2017	01	ald25_54	5246	296
2017	01	ald25_54	5249	62
2017	01	ald25_54	5311	3200
2017	01	ald25_54	5312	425
2017	01	ald25_54	5321	3339
2017	01	ald25_54	5322	338
2017	01	ald25_54	5329	2026
2017	01	ald25_54	5411	152
2017	01	ald25_54	5413	429
2017	01	ald25_54	5414	271
2017	01	ald25_54	5419	80
2017	01	ald25_54	6111	8
2017	01	ald25_54	6113	199
2017	01	ald25_54	6121	39
2017	01	ald25_54	6122	28
2017	01	ald25_54	6130	90
2017	01	ald25_54	6210	16
2017	01	ald25_54	6221	5
2017	01	ald25_54	7112	213
2017	01	ald25_54	7113	25
2017	01	ald25_54	7114	361
2017	01	ald25_54	7115	1664
2017	01	ald25_54	7119	67
2017	01	ald25_54	7121	73
2017	01	ald25_54	7122	87
2017	01	ald25_54	7124	83
2017	01	ald25_54	7125	99
2017	01	ald25_54	7126	808
2017	01	ald25_54	7127	58
2017	01	ald25_54	7131	301
2017	01	ald25_54	7132	78
2017	01	ald25_54	7133	29
2017	01	ald25_54	7211	112
2017	01	ald25_54	7212	212
2017	01	ald25_54	7213	202
2017	01	ald25_54	7214	197
2017	01	ald25_54	7215	9
2017	01	ald25_54	7221	7
2017	01	ald25_54	7222	82
2017	01	ald25_54	7223	68
2017	01	ald25_54	7231	852
2017	01	ald25_54	7232	14
2017	01	ald25_54	7233	631
2017	01	ald25_54	7311	12
2017	01	ald25_54	7312	5
2017	01	ald25_54	7313	13
2017	01	ald25_54	7315	17
2017	01	ald25_54	7318	19
2017	01	ald25_54	7321	50
2017	01	ald25_54	7322	49
2017	01	ald25_54	7323	57
2017	01	ald25_54	7411	943
2017	01	ald25_54	7412	160
2017	01	ald25_54	7413	124
2017	01	ald25_54	7421	51
2017	01	ald25_54	7422	79
2017	01	ald25_54	7511	38
2017	01	ald25_54	7512	82
2017	01	ald25_54	7515	5
2017	01	ald25_54	7522	85
2017	01	ald25_54	7531	7
2017	01	ald25_54	7534	7
2017	01	ald25_54	7536	4
2017	01	ald25_54	7541	9
2017	01	ald25_54	7542	12
2017	01	ald25_54	7544	13
2017	01	ald25_54	7549	35
2017	01	ald25_54	8111	21
2017	01	ald25_54	8113	86
2017	01	ald25_54	8114	175
2017	01	ald25_54	8121	249
2017	01	ald25_54	8131	672
2017	01	ald25_54	8141	26
2017	01	ald25_54	8142	108
2017	01	ald25_54	8143	148
2017	01	ald25_54	8152	12
2017	01	ald25_54	8153	50
2017	01	ald25_54	8154	9
2017	01	ald25_54	8157	166
2017	01	ald25_54	8160	1280
2017	01	ald25_54	8171	220
2017	01	ald25_54	8172	76
2017	01	ald25_54	8181	121
2017	01	ald25_54	8182	46
2017	01	ald25_54	8183	38
2017	01	ald25_54	8211	116
2017	01	ald25_54	8212	395
2017	01	ald25_54	8311	101
2017	01	ald25_54	8312	9
2017	01	ald25_54	8322	400
2017	01	ald25_54	8331	328
2017	01	ald25_54	8332	1142
2017	01	ald25_54	8341	15
2017	01	ald25_54	8342	673
2017	01	ald25_54	8343	88
2017	01	ald25_54	8344	39
2017	01	ald25_54	8350	42
