STATISTIKKAAR	BOSTEDSFYLKE	ALDERSGRUPPE	YRKE_3	ANTALL
2017	01	ald15_24	000	132
2017	01	ald15_24	011	16
2017	01	ald15_24	021	32
2017	01	ald15_24	031	527
2017	01	ald15_24	111	4
2017	01	ald15_24	112	20
2017	01	ald15_24	121	8
2017	01	ald15_24	141	11
2017	01	ald15_24	142	64
2017	01	ald15_24	214	12
2017	01	ald15_24	216	14
2017	01	ald15_24	222	277
2017	01	ald15_24	226	16
2017	01	ald15_24	231	69
2017	01	ald15_24	233	9
2017	01	ald15_24	234	235
2017	01	ald15_24	235	36
2017	01	ald15_24	241	11
2017	01	ald15_24	242	32
2017	01	ald15_24	243	34
2017	01	ald15_24	251	45
2017	01	ald15_24	261	5
2017	01	ald15_24	262	4
2017	01	ald15_24	263	35
2017	01	ald15_24	264	34
2017	01	ald15_24	265	12
2017	01	ald15_24	311	79
2017	01	ald15_24	312	5
2017	01	ald15_24	313	4
2017	01	ald15_24	314	8
2017	01	ald15_24	321	37
2017	01	ald15_24	324	9
2017	01	ald15_24	325	68
2017	01	ald15_24	331	42
2017	01	ald15_24	332	159
2017	01	ald15_24	333	127
2017	01	ald15_24	334	18
2017	01	ald15_24	335	56
2017	01	ald15_24	341	29
2017	01	ald15_24	342	309
2017	01	ald15_24	343	17
2017	01	ald15_24	351	88
2017	01	ald15_24	352	5
2017	01	ald15_24	411	350
2017	01	ald15_24	413	4
2017	01	ald15_24	421	8
2017	01	ald15_24	422	235
2017	01	ald15_24	431	44
2017	01	ald15_24	432	391
2017	01	ald15_24	441	25
2017	01	ald15_24	511	9
2017	01	ald15_24	512	188
2017	01	ald15_24	513	471
2017	01	ald15_24	514	153
2017	01	ald15_24	515	91
2017	01	ald15_24	516	26
2017	01	ald15_24	522	3447
2017	01	ald15_24	523	7
2017	01	ald15_24	524	579
2017	01	ald15_24	531	784
2017	01	ald15_24	532	1723
2017	01	ald15_24	541	188
2017	01	ald15_24	611	63
2017	01	ald15_24	612	46
2017	01	ald15_24	613	72
2017	01	ald15_24	711	502
2017	01	ald15_24	712	249
2017	01	ald15_24	713	59
2017	01	ald15_24	721	120
2017	01	ald15_24	722	47
2017	01	ald15_24	723	429
2017	01	ald15_24	731	5
2017	01	ald15_24	732	11
2017	01	ald15_24	741	506
2017	01	ald15_24	742	83
2017	01	ald15_24	751	24
2017	01	ald15_24	752	7
2017	01	ald15_24	753	5
2017	01	ald15_24	754	11
2017	01	ald15_24	811	28
2017	01	ald15_24	812	28
2017	01	ald15_24	813	123
2017	01	ald15_24	814	52
2017	01	ald15_24	815	43
